username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
willgriffinnig;03/10/2017 14:39;1;6;the us army college football team took a knee during the national anthem are those service members not patriotic?? please explain to me https:// twitter.com/49haltig/statu s/915058336361472000 …;;;;9,1527E+17;https://twitter.com/willgriffinnig/status/915270132661985280;
JonShideler;03/10/2017 14:33;0;0;Looks like another week without Woolfolk and England for #ArmyFootball . https:// twitter.com/jonshideler/st atus/915268450611802112 …;;;#ArmyFootball;9,15269E+17;https://twitter.com/JonShideler/status/915268565745504256;
ecarrier71;03/10/2017 14:28;0;1;Proud army vet that doesn’t know this isn’t the army fucking football team?? Lmfao it’s the fucking navy and it’s their prayer to the fallen;;;;9,15267E+17;https://twitter.com/ecarrier71/status/915267409057058816;
JonShideler;03/10/2017 14:26;0;0;Moved over to Army where HC Jeff Monken is holding his weekly presser. #ArmyFootball looking for first road win this week against Rice. pic.twitter.com/HLlMkkanrn;;;#ArmyFootball;9,15267E+17;https://twitter.com/JonShideler/status/915266768427454464;
kerryrherring;03/10/2017 14:17;0;0;This is actually the navy football team not army praying before a game against Tulane they do this every game,... http:// fb.me/2nYwmPTXJ;;;;9,15265E+17;https://twitter.com/kerryrherring/status/915264520276385798;
RiceFootball;03/10/2017 14:08;0;4;"You've got to play very sound and solid football against their offense."" - Coach Bailiff on preparing for Army""";;;;9,15262E+17;https://twitter.com/RiceFootball/status/915262380434771969;
salinterdonato;03/10/2017 14:01;0;3;#ArmyFootball press conference: Rice https://www. pscp.tv/w/bKJoYzcwNzcz NXwxWmtLek9qQXBYckd2gy5IHI0uMWKJYm19uJ6Wpv8OsB0MH9Tf_qmYz-HCFhg= …;;;#ArmyFootball;9,15261E+17;https://twitter.com/salinterdonato/status/915260503148027904;
Enxo;03/10/2017 13:45;0;0;College Army football team kneels BEFORE anthem: “They were praying, it’s ok.” Baltimore Ravens kneel BEFORE Anthem in prayer: *Gets Booed*;;;;9,15257E+17;https://twitter.com/Enxo/status/915256616944988162;
syrfootball;03/10/2017 13:41;14;62;Syracuse football commit Tyrone Sampson to play in U.S. Army All-American Bowl | http:// bit.ly/2wvXsyO;;;;9,15256E+17;https://twitter.com/syrfootball/status/915255502501707777;
MinkNate;03/10/2017 13:41;1;9;Syracuse football commit Tyrone Sampson to play in U.S. Army All-American Bowl | http:// bit.ly/2wvXsyO;;;;9,15256E+17;https://twitter.com/MinkNate/status/915255502371721216;
JBDT;03/10/2017 13:38;0;0;Not yet. But I'll be there for Monday night football later this month with The Toon Army ! #nufc;;;#nufc;9,15255E+17;https://twitter.com/JBDT/status/915254774479630336;
syracusebuzztap;03/10/2017 13:06;0;0;syracuse​.com >> Syracuse football C commit Tyrone Sampson to play in U.S. Army All-American Bowl http:// buzztap.com/-dm9toU;;;;9,15247E+17;https://twitter.com/syracusebuzztap/status/915246608559824896;
GCMSUnit5;03/10/2017 13:00;1;3;Our 6-0 football Falcons have clinched a spot in the post season so the Red Army is ready to fan the flames!... http:// fb.me/3qDhZWGzW;;;;9,15245E+17;https://twitter.com/GCMSUnit5/status/915245196006318080;
ResistPsycDr;03/10/2017 12:39;0;1;U.S. Army Football Team takes the knee for the police brutality and racial injustice in our country today. http:// fb.me/1JqB4JPn3;;;;9,1524E+17;https://twitter.com/ResistPsycDr/status/915240017588637696;
tlidie;03/10/2017 12:38;0;1;People, the Army Football Team did not kneel for the Anthem. Look it up.;;;;9,1524E+17;https://twitter.com/tlidie/status/915239754341289984;
WestVirgyinzer;03/10/2017 12:28;0;0;RIP Charleston Hartfield. US Army vet, Las Vegas cop and youth football coach killed in the shootings. #TrueHero;;;#TrueHero;9,15237E+17;https://twitter.com/WestVirgyinzer/status/915237136617623552;
jessicadbandy;03/10/2017 12:10;0;1;US Army Football Team takes a knee for national anthem! #NationalAnthem #NFL #USArmy http:// fb.me/8Zn7Z80r4;;;#NationalAnthem #NFL #USArmy;9,15233E+17;https://twitter.com/jessicadbandy/status/915232627036000256;
mix97fm;03/10/2017 12:00;0;0;A viral photo alleges that Army football knelt in protest during the national anthem. http:// fb.me/2LeOEiSlb;;;;9,1523E+17;https://twitter.com/mix97fm/status/915229979981631488;
tenpinsplit;03/10/2017 11:52;0;1;idiots sharing a picture of the Navy football team praying saying it is the Army football team kneeling during the anthem. people are idiots;;;;9,15228E+17;https://twitter.com/tenpinsplit/status/915227965893566465;
Nalij7;03/10/2017 11:21;0;0;US Army football team. #NuffSaid https://www. instagram.com/p/BZyf3ZngwDcp 8y1O4CVc9Fd8EDQ3tPev5Y_uQg0/ …;;;#NuffSaid;9,1522E+17;https://twitter.com/Nalij7/status/915220305773129728;
Ralph5794062;03/10/2017 11:15;2;5;The US Army football team took a knee. So I wonder if they're patriotic? @realDonaldTrump pic.twitter.com/3alLe6029v;;@realDonaldTrump;;9,15219E+17;https://twitter.com/Ralph5794062/status/915218879663820805;
katiezavadski;03/10/2017 11:10;26;54;"Charleston Hartfield, 34, was an army vet and Coach Chucky"" to the kids he coached in football . https://www. thedailybeast.com/remembering-th e-victims-of-the-las-vegas-massacre … via @thedailybeast pic.twitter.com/kj9KlQ52BA""";;@thedailybeast;;9,15218E+17;https://twitter.com/katiezavadski/status/915217600690491393;
bigdaddybama;03/10/2017 11:05;0;0;Did the Army Football Team Kneel in Protest During the National Anthem? http://www. snopes.com/army-football- team-kneel-protest-national-anthem/ …;;;;9,15216E+17;https://twitter.com/bigdaddybama/status/915216223260041216;
wrrv;03/10/2017 10:50;0;0;Did Army Football Kneel in Protest During the National Anthem? http:// dlvr.it/Ps5nNY pic.twitter.com/0Mwe5yHtQA;;;;9,15213E+17;https://twitter.com/wrrv/status/915212504904560641;
hudsonvalleypst;03/10/2017 10:44;0;0;Did Army Football Kneel in Protest During the National Anthem? http:// dlvr.it/Ps5kMH pic.twitter.com/ikViOLo3Jk;;;;9,15211E+17;https://twitter.com/hudsonvalleypst/status/915210923756752896;
Andre_The_Gawd;03/10/2017 10:42;30;33;US army football team took a knee too.... are they thugs? pic.twitter.com/DFp1LdSsgu;;;;9,1521E+17;https://twitter.com/Andre_The_Gawd/status/915210429894463489;
WKNYRadio;03/10/2017 10:41;0;0;Did Army Football Kneel in Protest During the National Anthem? http:// dlvr.it/Ps5j3g pic.twitter.com/kyA4pD5sJG;;;;9,1521E+17;https://twitter.com/WKNYRadio/status/915210125366910977;
kbchatman71;03/10/2017 10:34;0;0;The US Army football team took a knee. So I guess they are not patriotic? pic.twitter.com/7qZlQld80Z;;;;9,15208E+17;https://twitter.com/kbchatman71/status/915208369065119744;
BlkGeezus70;03/10/2017 10:11;0;0;US Army football team, kneeling in support of the cause. https://www. instagram.com/p/BZyXsz_nMoFI 5SN5TTi95_9FDIG6Q7VXBe76yA0/ …;;;;9,15203E+17;https://twitter.com/BlkGeezus70/status/915202629017448448;
akvalley;03/10/2017 09:52;0;1;Did the Army Football team take a knee? Nope. http://www. snopes.com/army-football- team-kneel-protest-national-anthem/ … #TakeAKnee;;;#TakeAKnee;9,15198E+17;https://twitter.com/akvalley/status/915197979811893248;
thatsnonsense;03/10/2017 09:44;1;0;This photo does NOT show the US Army football team protesting. http://www. thatsnonsense.com/us-army-footba ll-team-kneel-protest-anthem-fact-check/ …;;;;9,15196E+17;https://twitter.com/thatsnonsense/status/915195910958796800;
jammopo2014;03/10/2017 09:36;0;0;When the Army football team taking a knee disrespect the flag? Their pledge is fight for & honor the Constitution not the flag.;;;;9,15194E+17;https://twitter.com/jammopo2014/status/915193963950301185;
BriRenee23;03/10/2017 09:29;0;5;How you teach , coach , mentor, play football , join the army , box , and all this other shit lol he was that nigha !! Knocking nighas out! pic.twitter.com/bHbxvTUU8j;;;;9,15192E+17;https://twitter.com/BriRenee23/status/915192056808706048;
Staf98568600;03/10/2017 09:15;0;0;"See Army football from this past weekend and get back to me about disrespecting the flag"" moron""";;;;9,15189E+17;https://twitter.com/Staf98568600/status/915188613905870848;
Staf98568600;03/10/2017 09:15;0;0;"See Army football from this past weekend and get back to me about disrespecting the flag""""";;;;9,15188E+17;https://twitter.com/Staf98568600/status/915188492241702914;
chesterbadger3;03/10/2017 09:00;0;1;Most kids were growing up collecting Matchbox cars, Plastic Army toys, Baseball or football cards. I was digging in garbage cans in back of;;;;9,15185E+17;https://twitter.com/chesterbadger3/status/915184773449920517;
teepenn44;03/10/2017 08:41;0;0;Gattusso. He should have been in the Red Army not on a football pitch. https:// twitter.com/FootyAccums/st atus/915170559574646785 …;;;;9,1518E+17;https://twitter.com/teepenn44/status/915180023459565568;
NWSD_FOOTBALL;03/10/2017 08:32;0;0;@Rivals @WPAFootball rocked #27 first few games & switched to #17 when his jersey came in. Jeremy is a Swiss army knife on offense! #GoCats https:// twitter.com/Dohanic/status /915033072004976641 …;;@Rivals @WPAFootball;#27 #17 #GoCats;9,15178E+17;https://twitter.com/NWSD_FOOTBALL/status/915177721545805824;
goblackknights;03/10/2017 08:27;1;6;FREE GBK Preview: Rice Owls #ArmyFootball #GoArmy #GoBlackKnights HEY FANS - IF YOU WANT MORE THAN JUST TWEETS http:// bit.ly/2hIKUla pic.twitter.com/saWJVhuCej;;;#ArmyFootball #GoArmy #GoBlackKnights;9,15176E+17;https://twitter.com/goblackknights/status/915176448402575360;
TheOtherTrigger;03/10/2017 08:17;0;0;Was in the army and thankfully enough my job didn’t have me front line. But when MELTS class a kick in the head during football brave MELT;;;;9,15174E+17;https://twitter.com/TheOtherTrigger/status/915173923733377025;
Skutch1tyme;03/10/2017 07:51;0;0;No one said anything about the Army football team though pic.twitter.com/PUFNGlKa6i;;;;9,15167E+17;https://twitter.com/Skutch1tyme/status/915167335345991681;
BGs_finest;03/10/2017 07:49;0;0;Lmaoooo RT @Baezjr_: Army football team takin a knee... is it still disrespecting the flag? pic.twitter.com/ZQEmqjooOb;;@Baezjr_;;9,15167E+17;https://twitter.com/BGs_finest/status/915166975315386368;
L0soJr;03/10/2017 07:14;4;11;Army football team takin a knee... is it still disrespecting the flag? pic.twitter.com/azTZ60rRZU;;;;9,15158E+17;https://twitter.com/L0soJr/status/915158007222276096;
diggalinie;03/10/2017 06:19;0;0;@maxkellerman @FirstTake I believe the army football took a knee Saturday. Are they patriotic?;;@maxkellerman @FirstTake;;9,15144E+17;https://twitter.com/diggalinie/status/915144370080362496;
turtlegirl1976;03/10/2017 06:19;2;3;So... when the US Army football team takes a knee during the anthem, are they being unpatriotic or nah?! #takeaknee http:// fb.me/6G7KHkbZ8;;;#takeaknee;9,15144E+17;https://twitter.com/turtlegirl1976/status/915144352476823552;
StrongerWiser;03/10/2017 05:03;0;0;US Army Football team takes a knee. Now what?! http:// fb.me/8YHFUvgIx;;;;9,15125E+17;https://twitter.com/StrongerWiser/status/915125079561900032;
CindyLStovall;03/10/2017 04:45;0;0;Army West Pointblack Knights vs Ohio State Buckeyes NCAA Football Live Stream – Ohio Sta... http:// upflow.co/l/1XKY pic.twitter.com/wpZMUbTyo9;;;;9,15121E+17;https://twitter.com/CindyLStovall/status/915120590054445056;
kohlmichaelkari;03/10/2017 03:47;1;1;Army West Point Football Team took a knee during the national anthem? Ohh how the tables have turned;;;;9,15106E+17;https://twitter.com/kohlmichaelkari/status/915106134964310016;
mamajzf;03/10/2017 03:21;0;0;Football players kneeling during anthem. Police, army reservists, first responders running toward gunfire. #whoarethepussies ?;;;#whoarethepussies;9,151E+17;https://twitter.com/mamajzf/status/915099545331048448;
TrueGina;03/10/2017 03:15;0;0;FACT CHECK: Did Army Football Team Kneel in Protest During the National Anthem? http:// fb.me/1HFhowfiz;;;;9,15098E+17;https://twitter.com/TrueGina/status/915098002162724864;
MilitDefence;03/10/2017 02:21;0;0;Did Army Football Team Kneel in Protest During National Anthem? - http:// snopes.com http:// dlvr.it/Ps1Kx3;;;;9,15084E+17;https://twitter.com/MilitDefence/status/915084384109158400;
ivorroy;03/10/2017 02:16;0;0;The US Army football team took a knee. So I wonder if they're patriotic?;;;;9,15083E+17;https://twitter.com/ivorroy/status/915083126459764737;
ElSpotto;03/10/2017 02:15;0;0;226 yeas ago, we had no standing army and expected every citizen to be armed and ready for militia duty. Not so today.;;;;9,15083E+17;https://twitter.com/ElSpotto/status/915082938320113664;
RickyRoshe;03/10/2017 01:57;0;0;US army football team kneeling you’re officially irrelevant pic.twitter.com/Kt3xokIGSl;;;;9,15078E+17;https://twitter.com/RickyRoshe/status/915078307804254209;
CindyLStovall;03/10/2017 01:44;0;1;Army Black Knights vs Ohio State Buckeyes College Football Live Stream – Week 3 – 16-Sep... http:// upflow.co/l/oXRV pic.twitter.com/AhDm00I1Gg;;;;9,15075E+17;https://twitter.com/CindyLStovall/status/915075169651232771;
Sue952;03/10/2017 01:44;0;0;Did the Army Football Team Kneel in Protest During the National Anthem? http://www. snopes.com/army-football- team-kneel-protest-national-anthem/ …;;;;9,15075E+17;https://twitter.com/Sue952/status/915075032728113153;
AustinGoss512;03/10/2017 01:40;0;1;ARMY Football team! Half of y'all who act like you're offended ain't served a day in your life!!! pic.twitter.com/78F6ZMN091;;;;9,15074E+17;https://twitter.com/AustinGoss512/status/915074140641492993;
Sanchez_Army;03/10/2017 01:11;0;0;Ive never been so pissed watching football as i was when they did that;;;;9,15067E+17;https://twitter.com/Sanchez_Army/status/915066767227052032;
DJenkins365;03/10/2017 01:10;5;4;National Review - THE U.S. ARMY ALL-AMERICAN BOWL & FOOTBALL UNIVERSITY ... https://www. youtube.com/watch?v=GMzhh7 B23Ao&feature=share …;;;;9,15067E+17;https://twitter.com/DJenkins365/status/915066555251249152;
gian__011;03/10/2017 00:47;0;0;"I liked a @YouTube video http:// youtu.be/Gm4MbTfbzfI?a College Football Pump Up // Seven Nation Army "" // 2017-2018 // ᴴᴰ //""";;@YouTube;;9,15061E+17;https://twitter.com/gian__011/status/915060718331887617;
ChiNewsBench;03/10/2017 00:45;0;0;Snopes Says Hoax!!! Did the Army Football Team Kneel in Protest During the National Anthem? (no) http://www. snopes.com/army-football- team-kneel-protest-national-anthem/ …;;;;9,1506E+17;https://twitter.com/ChiNewsBench/status/915060281876860928;
RadioInfluence;03/10/2017 00:00;3;6;Get a look into #AirForce , #Army , and #Navy football programs every week on @YardsandStripes https:// itunes.apple.com/us/podcast/yar ds-stripes-service-academy-football/id1269237756 …;;@YardsandStripes;#AirForce #Army #Navy;9,15049E+17;https://twitter.com/RadioInfluence/status/915048766356447233;
ArmySports;02/10/2017 23:31;0;0;ARMY REPORT CARD: UTEP http:// army.academywars.com/656/army-repor t-card-utep/ … #ArmyWP_ Football #ArmyFootball;;;#ArmyWP_ #ArmyFootball;9,15042E+17;https://twitter.com/ArmySports/status/915041659704012800;
SRLucie92;02/10/2017 23:19;0;1;No it's not Army football . But I'm pretty sure it is Navy praying together before the game.;;;;9,15039E+17;https://twitter.com/SRLucie92/status/915038689662775296;
CamdenCoSports;02/10/2017 23:13;14;40;#CamdenCounty Senior football players serve their community. Thank you Salvation Army Restoration Church for all you do! #camdenstrong pic.twitter.com/yStNcwaieS;;;#CamdenCounty #camdenstrong;9,15037E+17;https://twitter.com/CamdenCoSports/status/915036962070974464;
ukfansallday;02/10/2017 23:12;1;6;Football : Kentucky Commit Receives  Invitation to U.S. Army All-American Bowl http:// ukfansallday.com/2017/10/02/foo tball-kentucky-commit-receives-invitation-to-u-s-army-all-american-bowl/ … pic.twitter.com/k4Qq3EPCZC;;;;9,15037E+17;https://twitter.com/ukfansallday/status/915036727538012161;
VeejayVernon;02/10/2017 23:08;0;2;Entire Army football team took a knee during the national anthem!!' CASE CLOSED!!!! ITS NOT DISRESPECTING THE MILITARY.... SHUT UP NOW!!!;;;;9,15036E+17;https://twitter.com/VeejayVernon/status/915035687837040640;
mrpsha;02/10/2017 23:07;0;0;Did the Army Football Team Kneel in Protest During the National Anthem? http://www. snopes.com/army-football- team-kneel-protest-national-anthem/ …;;;;9,15036E+17;https://twitter.com/mrpsha/status/915035588620951552;
CatMom1955;02/10/2017 22:43;0;0;@WalshFreedom Uh oh, more ingrates. US Army Football team. They understand it, you don't pic.twitter.com/Sa5gSErlrR;;@WalshFreedom;;9,1503E+17;https://twitter.com/CatMom1955/status/915029562886692865;
umadafbruh;02/10/2017 22:42;0;0;@espn @CBSNews @NBCNews @CollegeGameDay it's funny not one network showed the Army football team kneeling. Because that would end the debate;;@espn @CBSNews @NBCNews @CollegeGameDay;;9,15029E+17;https://twitter.com/umadafbruh/status/915029200603684864;
okonomitaka;02/10/2017 22:39;0;0;@realDonaldTrump so you going to fire the US Army football team?;;@realDonaldTrump;;9,15029E+17;https://twitter.com/okonomitaka/status/915028564591837184;
PuertoRicanACN;02/10/2017 22:20;0;1;The US Army football team took a knee. So I wonder if they're patriotic? #IllWait #ArmyVet https://www. instagram.com/p/BZxGf62ggUb/;;;#IllWait #ArmyVet;9,15024E+17;https://twitter.com/PuertoRicanACN/status/915023797803249664;
Staf98568600;02/10/2017 22:20;0;1;"See Army football from this past weekend and get back to me about disrespecting the flag"" moron""";;;;9,15024E+17;https://twitter.com/Staf98568600/status/915023782951243776;
Staf98568600;02/10/2017 22:20;0;0;"See Army football from this past weekend and get back to me about disrespecting the flag"" moron""";;;;9,15024E+17;https://twitter.com/Staf98568600/status/915023722221883393;
Staf98568600;02/10/2017 22:19;0;0;"See Army football from this past weekend and get back to me about disrespecting the flag""""";;;;9,15023E+17;https://twitter.com/Staf98568600/status/915023425294520320;
gorrellmonpat;02/10/2017 21:47;1;0;@TeamTrump Are you gonna fire the Army Football Team since you claim the NFL is disrespecting the American Flag? pic.twitter.com/RelFJA2ABq;;@TeamTrump;;9,15015E+17;https://twitter.com/gorrellmonpat/status/915015463108825089;
thereallozada;02/10/2017 21:46;0;0;If you see a post saying Army football kneeling for pledge it's fake news we'd never do that. Duty, Honor, Country!;;;;9,15015E+17;https://twitter.com/thereallozada/status/915015190500007937;
klew_j;02/10/2017 21:43;1;2;ARMY Football team.....just going to leave this right here. pic.twitter.com/OwQMI1aqad;;;;9,15014E+17;https://twitter.com/klew_j/status/915014479460667392;
nate_smith0804;02/10/2017 21:43;92;281;Excited, blessed, and honored to say that I am committed to play football for Army #Kn18htClub #BeatNavy @CoachBateman @ArmyWP_ Football pic.twitter.com/DgmX7NLliK;;@CoachBateman @ArmyWP_;#Kn18htClub #BeatNavy;9,15014E+17;https://twitter.com/nate_smith0804/status/915014449370722304;
MitchMcConell;02/10/2017 21:37;0;0;Really? There were armies of gun-toting cops at my kid's high school football game? At the local dance? Wow...they were well-hidden, I guess.;;;;9,15013E+17;https://twitter.com/MitchMcConell/status/915012996681826304;
Scumbagking__;02/10/2017 21:33;0;0;So the army football took a knee let’s see what racist say now;;;;9,15012E+17;https://twitter.com/Scumbagking__/status/915011790597230594;
tomigoldnet;02/10/2017 21:27;1;5;US Army Football Team Took A Knee. There Goes That Spin About Patriotism, Disrespecting Our Troops, Flag, Anthem. #NuffSaid #TakeAKnee #USA pic.twitter.com/SpdTtj94FO;;;#NuffSaid #TakeAKnee #USA;9,1501E+17;https://twitter.com/tomigoldnet/status/915010263929286656;
MariaToorpakai;02/10/2017 21:10;1;13;Pak Gov and Army is all about cricket but they are forgetting that Waziristan is all about football and we have... http:// fb.me/6KdkfGcgi;;;;9,15006E+17;https://twitter.com/MariaToorpakai/status/915006046514663424;
Mom2Ian03;02/10/2017 20:36;0;0;Did the Army Football Team Kneel in Protest During the National Anthem? http://www. snopes.com/army-football- team-kneel-protest-national-anthem/ … Some I can agree with Snopes on;;;;9,14997E+17;https://twitter.com/Mom2Ian03/status/914997467942391810;
jakeanico4;02/10/2017 20:34;0;1;Also the Army football team wpuld never kneel for the Anthem;;;;9,14997E+17;https://twitter.com/jakeanico4/status/914997039423016965;
48Gailschwerdt;02/10/2017 20:26;0;0;US Army football team #TakeAKnee pic.twitter.com/VUZTm5C0Oi;;;#TakeAKnee;9,14995E+17;https://twitter.com/48Gailschwerdt/status/914994987418492930;
mrsbone73;02/10/2017 20:19;3;7;A photograph shows the Army football team kneeling in protest during the national… https://www. instagram.com/p/BZw4prKlPtP/;;;;9,14993E+17;https://twitter.com/mrsbone73/status/914993323387031552;
ProtestWatch;02/10/2017 20:17;0;0;Did Army Football Team Kneel in Protest During National Anthem? http:// prt.st/Pryx78 #Education #Entertainment #Featured pic.twitter.com/xexqWuzq4a;;;#Education #Entertainment #Featured;9,14993E+17;https://twitter.com/ProtestWatch/status/914992668379308032;
TommyGallucci;02/10/2017 20:14;0;2;The picture of the army football team taking a knee during the anthem is actually the navy football team praying before the anthem;;;;9,14992E+17;https://twitter.com/TommyGallucci/status/914992120322252801;
iCant_REID;02/10/2017 20:12;0;0;Army football team took a knee this weekend. Nobody is paying attention to that...;;;;9,14992E+17;https://twitter.com/iCant_REID/status/914991611435679744;
WashedJohnson;02/10/2017 20:11;4;1;Wait ARMY football team took a knee for the anthem?;;;;9,14991E+17;https://twitter.com/WashedJohnson/status/914991131578048512;
CoachGlasgow3;02/10/2017 20:06;0;3;If the US Army Football team can take a knee for the anthem then the rest of the world can wake up that doesn’t get it! Salute to these Men! pic.twitter.com/Kp5Uhd2qyl;;;;9,1499E+17;https://twitter.com/CoachGlasgow3/status/914990009475887108;
TonyAaronII;02/10/2017 20:02;0;1;So, when Army 's football team kneels during the anthem are they unpatriotic? #TakeAKnee #resist http:// fb.me/sNUVwt6l;;;#TakeAKnee #resist;9,14989E+17;https://twitter.com/TonyAaronII/status/914988925428609025;
mythmanjay;02/10/2017 19:24;0;0;Did the Army Football Team Kneel in Protest During the National Anthem? https:// goo.gl/fb/Zngbpy Really?;;;;9,14979E+17;https://twitter.com/mythmanjay/status/914979441759129601;
yoyobaba;02/10/2017 19:11;1;0;The US Army football team took a knee. So I wonder if they're patriotic? pic.twitter.com/hP4cdvKgfw;;;;9,14976E+17;https://twitter.com/yoyobaba/status/914976101037891584;
