username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
inyaearhiphop;29/12/2016 21:17;0;0;NowPlaying Tony Hawk - Chief Keef http:// inyaearhiphop.com/iye-radio/ 23:16;;;;8,14611E+17;https://twitter.com/inyaearhiphop/status/814611236360884224;
BrandyVS0202;29/12/2016 21:16;0;0;Wasn't there a Tony Hawk hoax today?;;;;8,14611E+17;https://twitter.com/BrandyVS0202/status/814611142995824641;
RachW11;29/12/2016 21:15;0;5;Clara brought home her PlayStation 2 and we bought loads of games from the charity shop were gona play tony hawk all night;;;;8,14611E+17;https://twitter.com/RachW11/status/814610720054722560;
ManassholeKrick;29/12/2016 21:12;0;3;Just had a woman walk by me, call me Tony Hawk and tweak my right nipple. I can not make this stuff up;;;;8,1461E+17;https://twitter.com/ManassholeKrick/status/814610079651680258;
TolluOG;29/12/2016 21:12;0;1;Tony hawk is looking so old https:// twitter.com/killadelfkid/s tatus/814533832368132096 …;;;;8,1461E+17;https://twitter.com/TolluOG/status/814609963226169344;
xxjenna_x;29/12/2016 21:11;1;1;@tonyhawk HAHAHAH yes but when im at work i do more awkward things than that;;@tonyhawk;;8,1461E+17;https://twitter.com/xxjenna_x/status/814609805159579653;
kourtnnnney;29/12/2016 21:09;0;2;Tony Hawk was at Mammoth. Dope! https:// twitter.com/tonyhawk/statu s/814513079132168192 …;;;;8,14609E+17;https://twitter.com/kourtnnnney/status/814609438040420352;
TheSavageHooper;29/12/2016 21:09;0;1;@DennyLanez the legend skates on;;@DennyLanez;;8,14609E+17;https://twitter.com/TheSavageHooper/status/814609326614704128;
SkylarTaggart;29/12/2016 21:03;0;0;Thank you for sparing Tony Hawk 2016, but taking the creator of the red solo cup? Please you monster havent we had enough? Only 2 more days;;;;8,14608E+17;https://twitter.com/SkylarTaggart/status/814607760126050304;
VentusSanctus;29/12/2016 21:02;0;0;Tony Hawk is not dead;;;;8,14608E+17;https://twitter.com/VentusSanctus/status/814607586305581057;
33Cabbage;29/12/2016 20:58;0;0;“ Tony Hawk is alive and well” https:// twitter.com/i/moments/8145 16272729722880 …;;;;8,14607E+17;https://twitter.com/33Cabbage/status/814606501532856320;
RJ_B17;29/12/2016 20:58;0;1;Tony Hawk was a G;;;;8,14606E+17;https://twitter.com/RJ_B17/status/814606490061438976;
ChevChellios510;29/12/2016 20:54;0;0;love you bruh.;;;;8,14605E+17;https://twitter.com/ChevChellios510/status/814605478013517824;
austinroemp;29/12/2016 20:53;3;23;lesson learned, don't try tricks from tony hawk pro skater pic.twitter.com/dEn0Kh0gjE;;;;8,14605E+17;https://twitter.com/austinroemp/status/814605383872352257;
implurnt;29/12/2016 20:50;0;0;Tony Hawk Responds To Fake Rumors About His Death From An Opiate Overdose http:// implurnt.com/tony-hawk-resp onds-to-fake-rumors-about-his-death-from-an-opiate-overdose/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …;;;;8,14605E+17;https://twitter.com/implurnt/status/814604503538368516;
nikooo___G;29/12/2016 20:49;0;0;“Tony Hawk is alive and well” https:// twitter.com/i/moments/8145 16272729722880 …;;;;8,14604E+17;https://twitter.com/nikooo___G/status/814604360407773184;
montbummery;29/12/2016 20:48;0;3;Tony Hawk 's American Wasteland, or Halo 2 multiplayer. Pretty good at Mario Kart 64 as well;;;;8,14604E+17;https://twitter.com/montbummery/status/814604052545863681;
ItsHandsomeJ;29/12/2016 20:48;0;0;Over tony hawk ? https:// twitter.com/luxelifedej/st atus/814603826816643072 …;;;;8,14604E+17;https://twitter.com/ItsHandsomeJ/status/814603991476748288;
YouniquelyDawn;29/12/2016 20:45;0;0;No, Tony Hawk is not dead #Twitter Get your facts straight before posting!! http:// fb.me/VRe6fY1c;;;#Twitter;8,14603E+17;https://twitter.com/YouniquelyDawn/status/814603278520647680;
olivegcofficial;29/12/2016 20:44;0;0;Patinando con Tony Hawk (Gameplay) https://www. youtube.com/watch?v=Fb6fKh YNjdA&t=2s … http:// fb.me/6laB4qmcw;;;;8,14603E+17;https://twitter.com/olivegcofficial/status/814603048479850496;
tonithetyrant;29/12/2016 20:43;0;3;tony hawk used to be my fuxkin mans;;;;8,14603E+17;https://twitter.com/tonithetyrant/status/814602759492276224;
Xbox_360_Gamez;29/12/2016 20:42;0;0;• Tony Hawk 's Pro Skater 5 - Standard Edition - Xbox One http:// ebay.to/2g1Px3p pic.twitter.com/zRA5RICLnr;;;;8,14603E+17;https://twitter.com/Xbox_360_Gamez/status/814602606299455492;
Sharmarke91;29/12/2016 20:42;0;0;goat;;;;8,14603E+17;https://twitter.com/Sharmarke91/status/814602553061244928;
GottaLuvShaSha;29/12/2016 20:41;0;0;#FuckOff2016 ... #TonyHawk said kiss his ENTIRE ass...he's not with the SHITS!!! #2016 is… https://www. instagram.com/p/BOnkFHbA1DB/;;;#FuckOff2016 #TonyHawk #2016;8,14602E+17;https://twitter.com/GottaLuvShaSha/status/814602251494977541;
mattvsmith01;29/12/2016 20:40;0;0;you mean re Tony Hawk ?;;;;8,14602E+17;https://twitter.com/mattvsmith01/status/814602135656693760;
OliRafferty;29/12/2016 20:40;0;0;Tony Hawk is alive and well https:// twitter.com/i/moments/8145 16272729722880 …;;;;8,14602E+17;https://twitter.com/OliRafferty/status/814602033315586050;
maaaaaadiison;29/12/2016 20:40;2;2;@tonyhawk u down to help me make america dank again;;@tonyhawk;;8,14602E+17;https://twitter.com/maaaaaadiison/status/814601993633210372;
RUG_STAIN;29/12/2016 20:39;0;1;Tony hawk;;;;8,14602E+17;https://twitter.com/RUG_STAIN/status/814601709498626049;
maaaaaadiison;29/12/2016 20:37;2;1;me and tony will get matching bones brigade tattoos and there will be a new tony hawk game where you skate through obstacles to defeat isis;;;;8,14601E+17;https://twitter.com/maaaaaadiison/status/814601299157094400;
DrDeshojo;29/12/2016 20:37;0;0;same here lol F U 2016!!!;;;;8,14601E+17;https://twitter.com/DrDeshojo/status/814601249383387144;
SpectreHusky;29/12/2016 20:37;0;0;[ Tony Hawk 's Pro Skater 2 intenifies] pic.twitter.com/3VJApV588o;;;;8,14601E+17;https://twitter.com/SpectreHusky/status/814601226234970113;
StayBasedDave_;29/12/2016 20:33;0;0;Niggas tryna say Tony Hawk is dead. Nah I'm not having it.;;;;8,146E+17;https://twitter.com/StayBasedDave_/status/814600367119994881;
BasedAlaskan;29/12/2016 20:33;0;2;Just downloaded all the tony hawk pro skater soundtracks lets go;;;;8,146E+17;https://twitter.com/BasedAlaskan/status/814600303630696448;
Ace0diamond;29/12/2016 20:33;0;0;dude he has that wall ride down pat. The next mystery skater in Tony Hawk Pro Skater revealed!;;;;8,146E+17;https://twitter.com/Ace0diamond/status/814600208453697536;
Wolvez23;29/12/2016 20:31;0;0;it was clearly a joke tweet, I mean, yesterday there was rip Tony hawk;;;;8,146E+17;https://twitter.com/Wolvez23/status/814599708983357441;
alcan7;29/12/2016 20:29;1;1;“ Tony Hawk is alive and well” https:// twitter.com/i/moments/8145 16272729722880 …;;;;8,14599E+17;https://twitter.com/alcan7/status/814599311745028096;
maaaaaadiison;29/12/2016 20:29;9;22;tony hawk for president 2020;;;;8,14599E+17;https://twitter.com/maaaaaadiison/status/814599161999826944;
Baconfromhell;29/12/2016 20:26;0;1;2016 just needs to stop. Like i got scared when I saw Tony Hawk trending this morning.;;;;8,14599E+17;https://twitter.com/Baconfromhell/status/814598563875332096;
CapnVox;29/12/2016 20:26;0;0;Someone was reporting that #TonyHawk was dead LOL foh;;;#TonyHawk;8,14599E+17;https://twitter.com/CapnVox/status/814598513543835653;
4O4marcos;29/12/2016 20:24;0;1;RIP Tony Hawk 1968-2016 https:// twitter.com/tonyhawk/statu s/814491611191066628 …;;;;8,14598E+17;https://twitter.com/4O4marcos/status/814597986856693762;
NarkyTheMaskot;29/12/2016 20:24;0;0;Tony Hawk 's Pro Skater 5 or No Man's Sky? Which game is more playable?;;;;8,14598E+17;https://twitter.com/NarkyTheMaskot/status/814597893570973696;
evietonyy;29/12/2016 20:23;0;0;Future Nokia phones won’t be about specs, will bet on what made Nokia great in the first place https:// 44 Tony Hawk pic.twitter.com/MOxEvTfHNg;;;;8,14598E+17;https://twitter.com/evietonyy/status/814597859748278272;
Brandon_Rooney;29/12/2016 20:23;0;0;wait did tony hawk die??;;;;8,14598E+17;https://twitter.com/Brandon_Rooney/status/814597853272305665;
RiccFoxxx;29/12/2016 20:21;0;0;Tony Hawk Responds to False Rumors About His Death Circulating on Social Media http://www. complex.com/sports/2016/12 /tony-hawk-responds-false-rumors-death-circulating-social-media …;;;;8,14597E+17;https://twitter.com/RiccFoxxx/status/814597290488987649;
origamiporygon;29/12/2016 20:21;1;2;Still very relieved that Tony Hawk is still alive.;;;;8,14597E+17;https://twitter.com/origamiporygon/status/814597129272520708;
LITechNewsPosts;29/12/2016 20:18;0;0;#LongIsland #TechNews : The Trend: Tony Hawk defies recent death hoax with new stunts https:// longislandtechnologynews.com/2016/12/the-tr end-tony-hawk-defies-recent-death-hoax-with-new-stunts/ …;;;#LongIsland #TechNews;8,14596E+17;https://twitter.com/LITechNewsPosts/status/814596448474071041;
ZayGotWingz;29/12/2016 20:18;0;1;So last night i seen on twitter that tony hawk is dead.....i need answers this gotta be a lie.;;;;8,14596E+17;https://twitter.com/ZayGotWingz/status/814596361194643456;
KeddyFknBlaze;29/12/2016 20:16;0;0;tony hawk is not dead y'all need to stop that shit;;;;8,14596E+17;https://twitter.com/KeddyFknBlaze/status/814595927415496704;
tynemouth;29/12/2016 20:14;0;0;"Thank god; the worry has been keeping me awake";;;;8,14596E+17;https://twitter.com/tynemouth/status/814595596493455361;
msdivinestalls;29/12/2016 20:14;0;0;Hi @tonyhawk I heard you had died too. I'm glad to see you're feeling better #lol https:// twitter.com/tonyhawk/statu s/814513079132168192 …;;@tonyhawk;#lol;8,14596E+17;https://twitter.com/msdivinestalls/status/814595528763682817;
ryanfromohio;29/12/2016 20:13;0;0;Tony Hawk 4, where I would always play as myself. pic.twitter.com/KAV4Cyd9u4;;;;8,14595E+17;https://twitter.com/ryanfromohio/status/814595309489836032;
iFireflyLegend;29/12/2016 20:13;0;0;Tony Hawk died last night though;;;;8,14595E+17;https://twitter.com/iFireflyLegend/status/814595232792711168;
jocelynn_rusk;29/12/2016 20:10;0;2;that tony hawk game on gamecube was lit af;;;;8,14595E+17;https://twitter.com/jocelynn_rusk/status/814594531723198464;
BestHipHopNews;29/12/2016 20:10;0;0;http:// bit.ly/Ka5dzk Tony Hawk Responds To Fake Rumors About His Death From An Opiate Overdose http:// dlvr.it/N08qlf #hiphop #music;;;#hiphop #music;8,14594E+17;https://twitter.com/BestHipHopNews/status/814594358347370496;
NaturedImpala;29/12/2016 20:09;0;0;I liked a @YouTube video from @theepiclloyd http:// youtu.be/goMYHB2Grvg?a Tony Hawk vs Wayne Gretzky. Epic Rap Battles of History;;@YouTube @theepiclloyd;;8,14594E+17;https://twitter.com/NaturedImpala/status/814594154193911808;
Bigworm_31;29/12/2016 20:07;0;0;Feeling like Tony Hawk;;;;8,14594E+17;https://twitter.com/Bigworm_31/status/814593625241845760;
LeeStilesRH;29/12/2016 20:06;0;0;For the love of...Cmon internet stop w the fake deaths! @tonyhawk is alive & sk8in. The actual deaths (not just famous folks) are bad enough;;@tonyhawk;;8,14594E+17;https://twitter.com/LeeStilesRH/status/814593524821692416;
thedjsavage;29/12/2016 20:04;0;0;yes you are forbidden from skating until 2017... or at least avoid the crazy 900s for a few days;;;;8,14593E+17;https://twitter.com/thedjsavage/status/814593075230162948;
MarshJay__;29/12/2016 20:04;5;1;For real tho. Used to play tony hawk all the time https:// twitter.com/_keatheelysian /status/814590764034441219 …;;;;8,14593E+17;https://twitter.com/MarshJay__/status/814592914206683141;
silkymitts08;29/12/2016 20:01;0;0;2016 is not taking tony hawk too fuck you;;;;8,14592E+17;https://twitter.com/silkymitts08/status/814592178907451393;
dylthetraveller;29/12/2016 20:01;0;0;Whoever said Tony Hawk died I'm literally going to chop your ear off. #Themsthefacts;;;#Themsthefacts;8,14592E+17;https://twitter.com/dylthetraveller/status/814592162142814208;
News_Cult;29/12/2016 20:00;0;0;Don't Worry, Everyone, 2016 Hasn't Taken Tony Hawk http:// newscult.com/dont-worry-eve ryone-2016-hasnt-taken-tony-hawk/ … pic.twitter.com/uopUysey4n;;;;8,14592E+17;https://twitter.com/News_Cult/status/814591984300130309;
JLee418;29/12/2016 19:59;0;2;Remember the first Tony Hawk pro Skater!!;;;;8,14592E+17;https://twitter.com/JLee418/status/814591744842960896;
RadioFaction;29/12/2016 19:59;1;2;@tonyhawk is alive and awesome. https:// twitter.com/tonyhawk/statu s/814491611191066628 …;;@tonyhawk;;8,14592E+17;https://twitter.com/RadioFaction/status/814591575871332354;
Kimberly97_;29/12/2016 19:58;0;0;@tonyhawk thank you;;@tonyhawk;;8,14591E+17;https://twitter.com/Kimberly97_/status/814591394077495296;
xSHOGUNDo;29/12/2016 19:56;0;0;good thing that tony hawk death rumor was just a hoax coz holy shit;;;;8,14591E+17;https://twitter.com/xSHOGUNDo/status/814590938672549888;
extreme_salad;29/12/2016 19:56;0;0;@tonyhawk we've already lost Dave Mirra, Losing another legend like you would be unbearable. I never believed the rumors for a second.;;@tonyhawk;;8,14591E+17;https://twitter.com/extreme_salad/status/814590890891153408;
_KeaTheElysian;29/12/2016 19:55;8;4;If you didn't used to play Tony Hawk skateboarding games on playstation when you were younger then your childhood sucked.;;;;8,14591E+17;https://twitter.com/_KeaTheElysian/status/814590764034441219;
aliriderr;29/12/2016 19:55;1;0;I'm trying to prove a point that everyone knows who tony hawk is ... do you know him?;;;;8,14591E+17;https://twitter.com/aliriderr/status/814590592244187140;
r_tch_e;29/12/2016 19:54;0;1;Had to take the long way home, just so can stunt on you niggas like Tony Hawk Pro Skater 2...no cheat codes.;;;;8,14591E+17;https://twitter.com/r_tch_e/status/814590519439409152;
NewJetJoe_12;29/12/2016 19:54;0;0;Tony Hawk Pro Skater 4 is one of the best video games for PlayStation 2;;;;8,1459E+17;https://twitter.com/NewJetJoe_12/status/814590488707735556;
bullshitskater;29/12/2016 19:53;0;0;tony hawk not only lied but cheated his way to victory and shit;;;;8,1459E+17;https://twitter.com/bullshitskater/status/814590236902555649;
Entincity;29/12/2016 19:48;0;0;2016 Tried To Take Skateboarder Tony Hawk And He Was NOT Having It http:// fb.me/1nihiKg0i;;;;8,14589E+17;https://twitter.com/Entincity/status/814588863905611776;
Mr_Westmoore;29/12/2016 19:46;0;0;True......;;;;8,14588E+17;https://twitter.com/Mr_Westmoore/status/814588388095434752;
Hec2Tone;29/12/2016 19:46;0;0;Me gustó un video de @YouTube de @theepiclloyd http:// youtu.be/goMYHB2Grvg?a Tony Hawk vs Wayne Gretzky. Epic Rap Battles of History;;@YouTube @theepiclloyd;;8,14588E+17;https://twitter.com/Hec2Tone/status/814588341693927425;
SirStr8Spine;29/12/2016 19:45;0;0;So I guess tony hawk was presumed dead at one point this year.;;;;8,14588E+17;https://twitter.com/SirStr8Spine/status/814588230075121665;
bigbigbootylo;29/12/2016 19:42;0;0;you never know with these false stories floating around my friend;;;;8,14587E+17;https://twitter.com/bigbigbootylo/status/814587497401479173;
FruitPunk;29/12/2016 19:41;0;2;I feel like plugging in the PS2 and playing some good 'ol tony hawk underground;;;;8,14587E+17;https://twitter.com/FruitPunk/status/814587249685729280;
Warriordubs;29/12/2016 19:39;0;1;Why anyone would want to start a room like that is beyond me;;;;8,14587E+17;https://twitter.com/Warriordubs/status/814586719899185153;
PkrTedi;29/12/2016 19:39;0;0;your still young,im 48 & i ride bmx,sk8bord, ride,scooter, and agressive inline blades,i cant do much tricks, i can ride the ramps;;;;8,14587E+17;https://twitter.com/PkrTedi/status/814586713725140994;
_RuDDy47;29/12/2016 19:39;1;0;Tony hawk didnt die you fuckin liars;;;;8,14587E+17;https://twitter.com/_RuDDy47/status/814586690329255943;
Mr_ShellRd;29/12/2016 19:38;0;0;Dez Niggas soft bitxh Im grindin like Im Tony Hawk;;;;8,14586E+17;https://twitter.com/Mr_ShellRd/status/814586390973480960;
gapporin;29/12/2016 19:36;0;0;Tony Hawk was the one that got away.;;;;8,14586E+17;https://twitter.com/gapporin/status/814585979520565248;
LegendaryCecil;29/12/2016 19:36;0;0;damn badass;;;;8,14586E+17;https://twitter.com/LegendaryCecil/status/814585901292617728;
SavMillz;29/12/2016 19:35;1;11;I'm really freaking out about Tony Hawk being 48. Idk where I was and how I missed this but I did;;;;8,14586E+17;https://twitter.com/SavMillz/status/814585604021374981;
A_A_Ron_Rodgers;29/12/2016 19:34;0;8;It's time for a new Tony Hawk skateboarding game, sir. https:// twitter.com/tonyhawk/statu s/814491611191066628 …;;;;8,14585E+17;https://twitter.com/A_A_Ron_Rodgers/status/814585325955809280;
LemusJosh;29/12/2016 19:31;0;1;as Tony Hawk said yes I'm alive and wiser lmao;;;;8,14585E+17;https://twitter.com/LemusJosh/status/814584736672727040;
crownoftempests;29/12/2016 19:31;0;0;The day Tony Hawk dies is the day I die;;;;8,14585E+17;https://twitter.com/crownoftempests/status/814584702766088192;
medez77;29/12/2016 19:31;1;1;“ Tony Hawk is alive and well” https:// twitter.com/i/moments/8145 16272729722880 …;;;;8,14585E+17;https://twitter.com/medez77/status/814584533119016961;
chivesvibes;29/12/2016 19:30;0;0;btw tony hawk isn't dead;;;;8,14584E+17;https://twitter.com/chivesvibes/status/814584481520713728;
sixthkilo;29/12/2016 19:30;0;0;i fucking love tony hawk idc https:// twitter.com/tonyhawk/statu s/814491611191066628 …;;;;8,14584E+17;https://twitter.com/sixthkilo/status/814584456870760448;
Mr_Westmoore;29/12/2016 19:29;0;0;Alive..;;;;8,14584E+17;https://twitter.com/Mr_Westmoore/status/814584264738082818;
JordanLuke32;29/12/2016 19:26;0;1;Bruh someone started a rumor that Tony Hawk died last night and I was legit concerned that it was real at first;;;;8,14583E+17;https://twitter.com/JordanLuke32/status/814583484379529216;
KnudsenBear;29/12/2016 19:26;0;8;Tony hawk ain't dead pic.twitter.com/gut7TY8qob;;;;8,14583E+17;https://twitter.com/KnudsenBear/status/814583271828942848;
Gutfoxx;29/12/2016 19:25;0;0;Tony Hawk .;;;;8,14583E+17;https://twitter.com/Gutfoxx/status/814583190732107776;
xOGCamox;29/12/2016 19:24;0;0;the jets lmao;;;;8,14583E+17;https://twitter.com/xOGCamox/status/814582787730767873;
DGDOOM;29/12/2016 19:23;0;1;This is @pinkfloyd with 'Fearless'. If you don't know who Pink Floyd are... Welcome to the journey of a lifetime;;@pinkfloyd;;8,14583E+17;https://twitter.com/DGDOOM/status/814582628502437889;
Chief_Glo_;29/12/2016 19:23;0;0;pullup on ya block pew white chalk choppa bullets skate tony hawk;;;;8,14583E+17;https://twitter.com/Chief_Glo_/status/814582621191753728;
ASVPbasquiat;29/12/2016 19:21;0;0;I had every Tony Hawk & Dave Mirra game yo lol;;;;8,14582E+17;https://twitter.com/ASVPbasquiat/status/814582118432927744;
koyaWise;29/12/2016 19:19;0;0;They said Tony hawk died I almost had a heart attack;;;;8,14582E+17;https://twitter.com/koyaWise/status/814581509680168960;
JumpOttawa;29/12/2016 19:15;0;0;#JumpOrJunk at 420.... Alfie's night....A Shelton baby?....and is Tony Hawk dead? @tonystarkradio;;@tonystarkradio;#JumpOrJunk;8,14581E+17;https://twitter.com/JumpOttawa/status/814580712607281152;
zoarx;29/12/2016 19:12;0;0;People we're saying tony hawk died today lol what a hoax;;;;8,1458E+17;https://twitter.com/zoarx/status/814579967598043136;
Dev_TC100;29/12/2016 19:12;0;0;“ Tony Hawk is alive and well” https:// twitter.com/i/moments/8145 16272729722880 …;;;;8,1458E+17;https://twitter.com/Dev_TC100/status/814579934123458561;
SpiceBro;29/12/2016 19:10;0;0;tony hawk is immortal;;;;8,14579E+17;https://twitter.com/SpiceBro/status/814579418555367424;
SamoaJonas;29/12/2016 19:07;0;0;Tony Hawk has taunted the beast known as 2016. This will not end well. https:// twitter.com/tonyhawk/statu s/814491611191066628 …;;;;8,14579E+17;https://twitter.com/SamoaJonas/status/814578575550676992;
Horse_Jeans;29/12/2016 19:07;0;1;Oh man I'm so glad the tony hawk thing was a hoax that would have been horrible;;;;8,14579E+17;https://twitter.com/Horse_Jeans/status/814578547251548160;
Iam_Darren;29/12/2016 19:07;0;2;update: tony hawk is alive;;;;8,14579E+17;https://twitter.com/Iam_Darren/status/814578518055063558;
frogmancer;29/12/2016 19:06;0;1;tony hawk was my original dad;;;;8,14578E+17;https://twitter.com/frogmancer/status/814578301603840000;
kxaxnxxxx;29/12/2016 19:05;0;0;When did Tony Hawk get old?;;;;8,14578E+17;https://twitter.com/kxaxnxxxx/status/814578092316491776;
RemaHarvell;29/12/2016 19:05;0;0;2016 Tried To Take Skateboarder Tony Hawk And He Was NOT Having It https:// goo.gl/fb/oWQbYP #radiorema #teamfytl;;;#radiorema #teamfytl;8,14578E+17;https://twitter.com/RemaHarvell/status/814578048070774785;
theregokari;29/12/2016 19:03;1;1;no @tonyhawk , when I see 12 i skate! That's the hardest line in the song! @DizzlEG5;;@tonyhawk @DizzlEG5;;8,14578E+17;https://twitter.com/theregokari/status/814577557169405952;
Dubgulp;29/12/2016 19:03;0;1;Tony Hawk 's Burnout Son is a game I would play;;;;8,14578E+17;https://twitter.com/Dubgulp/status/814577555944697861;
bulkslabhead;29/12/2016 19:03;0;0;I can't believe Tony Hawk died;;;;8,14578E+17;https://twitter.com/bulkslabhead/status/814577510012817408;
