username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
LondonArtz;08/11/2017 21:35;0;0;Chuck Norris used to play baseball . When Babe Ruth was hailed as the better player , Chuck Norris killed him with a baseball bat to the throat. Lou Gehrig got off easy.;;;;9,28406E+17;https://twitter.com/LondonArtz/status/928405673037189126;
houstonbetter;08/11/2017 21:34;0;3;Jose Altuve is the best player in baseball .;;;;9,28406E+17;https://twitter.com/houstonbetter/status/928405513393659905;
bocharpia;08/11/2017 21:32;6;26;Congratlutions to these two young men on signing today to play college baseball . @uscbaseball & @PresbyterianBSB are getting great players and even better young men. #bestisyettocome @dan_dan04 @jwc04 pic.twitter.com/AJWx49bbCs;;@uscbaseball @PresbyterianBSB @dan_dan04 @jwc04;#bestisyettocome;9,28405E+17;https://twitter.com/bocharpia/status/928404942498549766;
M2MagicMedia;08/11/2017 21:32;0;0;White Baseball Players Kneel in the 50's to protest Black Lynchings http:// fb.me/1F6on5ait;;;;9,28405E+17;https://twitter.com/M2MagicMedia/status/928404810453352453;
jyeager1449;08/11/2017 21:29;0;0;Baseball players , golfers, swimmers among early signees in Broward and Palm http:// dlvr.it/PzyMFy pic.twitter.com/LUWJ8RCKM9;;;;9,28404E+17;https://twitter.com/jyeager1449/status/928404257266581505;
grantday19;08/11/2017 21:29;0;1;Number 2 behind Robbie Alomar. Best all around baseball player I have watched! Doc the best Jay pitcher.;;;;9,28404E+17;https://twitter.com/grantday19/status/928404014655463424;
EversonConnie;08/11/2017 21:27;0;0;Curtis, this is why you’re still “My Tiger” and my favorite baseball player EVER!!;;;;9,28404E+17;https://twitter.com/EversonConnie/status/928403617979101184;
RileyAGamble51;08/11/2017 21:26;0;0;" Baseball players are smarter than football http:// players.How often do you see a baseball team penalized for too many ...""";;;;9,28403E+17;https://twitter.com/RileyAGamble51/status/928403309043507200;
NoellBarnidge;08/11/2017 21:25;1;4;@GregTalbott Thank you, Greg, for covering our Benedictine Military School baseball players ' National Signing Day ceremony today!;;@GregTalbott;;9,28403E+17;https://twitter.com/NoellBarnidge/status/928403154038870016;
NoellBarnidge;08/11/2017 21:24;1;6;@WTOCJake Thank you, Jake, for covering our Benedictine Military School baseball players ' National Signing Day ceremony today!;;@WTOCJake;;9,28403E+17;https://twitter.com/NoellBarnidge/status/928402934848778240;
Zeuswashere13;08/11/2017 21:24;0;1;I meant best all around defensive player . That’s my bad, he’s def not the best 5 tool player in baseball . He could be tho.;;;;9,28403E+17;https://twitter.com/Zeuswashere13/status/928402887620923392;
NoellBarnidge;08/11/2017 21:24;1;5;@ALCarrollWJCL Thank you, Amber Lynn, for covering our Benedictine Military School baseball players ' National Signing Day ceremony today!;;@ALCarrollWJCL;;9,28403E+17;https://twitter.com/NoellBarnidge/status/928402789054722049;
nycnyc;08/11/2017 21:24;0;0;Seeing video of Roy Halladay doing 45 degree turns at such a low altitude it wouldn't surprise me if he wasn't able to maintain the same altitude through the turn. This reminds me of Cory Lidle another baseball player who crashed while doing a turn over the East River in NYC. https:// twitter.com/CBSNews/status /928370295882375168 …;;;;9,28403E+17;https://twitter.com/nycnyc/status/928402778199937024;
_Vaqueros_AD;08/11/2017 21:23;4;13;Congrats to #SBCC baseball player John Jensen who signed his #NLI today to continue his baseball career at #UCIrvine pic.twitter.com/g7PAfDTN8J;;;#SBCC #NLI #UCIrvine;9,28403E+17;https://twitter.com/_Vaqueros_AD/status/928402583739187200;
Bmatt0416;08/11/2017 21:22;1;3;Players and coaches I have outfield spots a ss spot 1 catcher and pitching spots left for next summer. Mid Atlantic collegiate league 5 weeks 24 games daily training. If you’re serious about baseball development you won’t regret joining us next summer. DM me;;;;9,28402E+17;https://twitter.com/Bmatt0416/status/928402415572996097;
cardboardicons;08/11/2017 21:22;0;2;Oh happy #mailday to me. A game-used @Yankees 100th anniversary ball (2003) signed and inscribed 300Ws/4000Ks by my favorite player , Roger Clemens. #baseball #rogerclemens #gameused #autograph pic.twitter.com/Z6lUfwXnXz;;@Yankees;#mailday #baseball #rogerclemens #gameused #autograph;9,28402E+17;https://twitter.com/cardboardicons/status/928402303576453121;
bigpapinap;08/11/2017 21:20;0;1;Baseball is losing too many great players man;;;;9,28402E+17;https://twitter.com/bigpapinap/status/928401945563316224;
TrustinSport_Q;08/11/2017 21:18;0;0;@ubc_ baseball Looking for ball players to help complete our research on trust in sport. Forward the link onto the athletes and have them take the survey! https:// twitter.com/TrustinSport_Q /status/896040852568625153 …;;@ubc_;;9,28401E+17;https://twitter.com/TrustinSport_Q/status/928401478578003970;
TreyPrice_3;08/11/2017 21:18;0;0;Why does it seem like there is a baseball player or former player dying every day during the offseason these last 2 years;;;;9,28401E+17;https://twitter.com/TreyPrice_3/status/928401439621287936;
_justin_haas_;08/11/2017 21:18;0;0;What did baseball players do to deserve death https:// twitter.com/mlbpipeline/st atus/928401061701922816 …;;;;9,28401E+17;https://twitter.com/_justin_haas_/status/928401386580176896;
versaciana;08/11/2017 21:18;0;0;i love me some baseball players but @TheJudge44 is my husband;;@TheJudge44;;9,28401E+17;https://twitter.com/versaciana/status/928401295807057921;
ogkd13;08/11/2017 21:17;1;0;Rest in Peace Daniel Flores. Too many baseball players dying.;;;;9,28401E+17;https://twitter.com/ogkd13/status/928401120799723520;
NotClayMerritt;08/11/2017 21:17;0;0;baseball players are dying left and right. WE MUST PROTECT LUIS SEVERINO, AARON JUDGE, GARY SANCHEZ, GREG BIRD, DIDI, CHANCE ADAMS, SHEFFIELD, FLORIAL AND TORRES AT ALL COSTS;;;;9,28401E+17;https://twitter.com/NotClayMerritt/status/928401101669453825;
YouBettsBelieve;08/11/2017 21:17;0;5;Can we stop losing Baseball players please;;;;9,28401E+17;https://twitter.com/YouBettsBelieve/status/928401036594892803;
RedParrots;08/11/2017 21:17;0;0;dear baseball players . please stop dying.;;;;9,28401E+17;https://twitter.com/RedParrots/status/928401035571417088;
kayla_tapscott;08/11/2017 21:16;6;77;God has truly blessed me. I am so proud of you Garrett!! You are an amazing person and baseball player . I continue to see God's light shining through you! Keep up the great work!! Can't wait to see what these next 4 years hold for us! I love you! #FAU #GOOWLS pic.twitter.com/vzM5aK3mFd;;;#FAU #GOOWLS;9,28401E+17;https://twitter.com/kayla_tapscott/status/928400887982194690;
networkjessica;08/11/2017 21:16;0;1;Make a poll! I vote for beard. Will you look like a superstitious baseball player in October?;;;;9,28401E+17;https://twitter.com/networkjessica/status/928400804368728064;
joeeagle71;08/11/2017 21:16;0;0;Tell me what baseball player plays his whole career with one team ? Are you going to say the same thing about Verlander?;;;;9,28401E+17;https://twitter.com/joeeagle71/status/928400748416815104;
Panthers_SA;08/11/2017 21:15;0;2;Panther for Life! - Congrats to baseball player , Juan J. Teixeira, who signed with... http:// edne.tw/n480588 pic.twitter.com/9eDiMy8uL6;;;;9,28401E+17;https://twitter.com/Panthers_SA/status/928400512814321665;
Nassibrave;08/11/2017 21:14;0;0;Literally my two favorite baseball players of all time Doc & Ryan Howard, May the greatest pitcher REST https:// twitter.com/kl08247/status /928024718392905729 …;;;;9,284E+17;https://twitter.com/Nassibrave/status/928400325668691971;
marlawd;08/11/2017 21:13;0;2;Very welcome words, Stacey. You ‘get’ it, namely, the power of a beloved baseball player on a fan’s psyche, and trying to cope with losing them. Hugs.;;;;9,284E+17;https://twitter.com/marlawd/status/928400225953337344;
PolishBaseball;08/11/2017 21:13;0;4;We are always looking for the next great Polish baseball player #mlb #collegebaseball #SigningDay;;;#mlb #collegebaseball #SigningDay;9,284E+17;https://twitter.com/PolishBaseball/status/928400017177628678;
VladTAtest1;08/11/2017 21:12;0;0;Baseball players , golfers, swimmers among early signees in Broward and Palm http:// bit.ly/2zoXSf2 pic.twitter.com/KP1bIzkMo9;;;;9,284E+17;https://twitter.com/VladTAtest1/status/928399880376209408;
dhulser;08/11/2017 21:12;0;0;probably because he was one of the worst hitters in all of baseball in the second half .179/.225/.300. only 3 players in baseball had a worse second half offensively, min 100 ABs.;;;;9,284E+17;https://twitter.com/dhulser/status/928399838575599617;
NickR83;08/11/2017 21:11;0;0;As bad as this past baseball season was for the #Mets , 90+ losses, we didn't see much if anything in the way of players turning themselves against TC as is the case with the Giants & McAdoo right now. The Maras & the Tischs can't stand for this much longer after this season.;;;#Mets;9,284E+17;https://twitter.com/NickR83/status/928399632421588995;
bvbaseball20;08/11/2017 21:11;3;13;S/O to 2017 BV Player Brandan Rae for signing to further his education and play baseball at Gannon University!! #Awesome #CongratsBrandan;;;#Awesome #CongratsBrandan;9,284E+17;https://twitter.com/bvbaseball20/status/928399505128673282;
FriarsBaseball;08/11/2017 21:09;0;1;At the meeting on Tuesday 11/14 we will be discussing Florida and the off-season plans: weight room, hitting, pitching program, etc. This meeting is for baseball parents of players for all levels;;;;9,28399E+17;https://twitter.com/FriarsBaseball/status/928399184121794560;
metroplexboston;08/11/2017 21:09;1;17;Baseball players have seemingly been dying left and right the last 3 or so years. Tragic.;;;;9,28399E+17;https://twitter.com/metroplexboston/status/928399138919780352;
beckettmedia;08/11/2017 21:08;0;2;2017 Topps High Tek Baseball checklist and team-by-team breakdowns posted: http://www. beckett.com/news/2017-topp s-high-tek-baseball/ … Some retired players pictured on teams not often shown on (like David Ortiz as a Twin). Set's out next week. pic.twitter.com/4GbYD1et7c;;;;9,28399E+17;https://twitter.com/beckettmedia/status/928398776074584066;
DemonSleeperz;08/11/2017 21:06;0;2;When asked by the entire Demon baseball team, @10_DonovanO is the most hated player on the team.;;@10_DonovanO;;9,28398E+17;https://twitter.com/DemonSleeperz/status/928398363741032449;
MatuellaSuzanne;08/11/2017 21:06;1;5;Go AJ. GREAT baseball player but more importantly Great young man!! https:// twitter.com/santaluceshs/s tatus/928344604079984640 …;;;;9,28398E+17;https://twitter.com/MatuellaSuzanne/status/928398360083607553;
MMBaker5;08/11/2017 21:06;0;0;Had another player sign his letter of intent to play college baseball;;;;9,28398E+17;https://twitter.com/MMBaker5/status/928398321315729408;
hales_whit;08/11/2017 21:04;0;2;"Shaun just looked at me and goes wow 2 of the baseball players on my baseball wall are gone already, no regrets, live each day like it's your last"" and that made me really sad...(his baseball wall is fathead cutouts of his favorite players which have Fernandez and Halladay)""";;;;9,28398E+17;https://twitter.com/hales_whit/status/928397861108310016;
TrustinSport_Q;08/11/2017 21:03;0;0;@McGillBaseball we would love to have some baseball players participate in our research on Trust in Sport. Forward the link below to your players !! https:// twitter.com/TrustinSport_Q /status/896040852568625153 …;;@McGillBaseball;;9,28398E+17;https://twitter.com/TrustinSport_Q/status/928397670984581120;
Shijones;08/11/2017 21:03;0;0;I lost a uncle, a homie. And one of my favorite baseball players since Saturday. Does that qualify as death coming in three's?;;;;9,28398E+17;https://twitter.com/Shijones/status/928397662751256576;
atoj247;08/11/2017 21:03;0;0;Agreed. If I was a pro baseball player I would want Boras as my agent cause he always gets people to overpay for his clients. Not sure how he does it but he does.;;;;9,28398E+17;https://twitter.com/atoj247/status/928397587610251266;
iiam_dlm41;08/11/2017 21:02;0;1;I thought you were a baseball player ?;;;;9,28397E+17;https://twitter.com/iiam_dlm41/status/928397272366362624;
BaseballU;08/11/2017 21:01;1;4;Baseball U players . When posting your Letter of Intent photos include @BaseballU and we will retweet.;;@BaseballU;;9,28397E+17;https://twitter.com/BaseballU/status/928397054925144064;
LindaleISDNews;08/11/2017 20:59;2;12;Lindale had 3 baseball players and a golfer sign with Division 1 colleges today! Lorin Reue will be signing to... http:// fb.me/Q7yO1yz3;;;;9,28397E+17;https://twitter.com/LindaleISDNews/status/928396678561796096;
NorCalBaseball;08/11/2017 20:59;9;79;NorCal Baseball will have 19 players from our 2018 class sign NLI today. No program in Northern California even close. Rob and I are proud of this class and there will be more commits in the spring. #legacygrowing;;;#legacygrowing;9,28396E+17;https://twitter.com/NorCalBaseball/status/928396487112867840;
BTGBaseballLLC;08/11/2017 20:58;0;4;Congrats!!! Two great young men, great families, great baseball players !! They have earned it!!!;;;;9,28396E+17;https://twitter.com/BTGBaseballLLC/status/928396415340044288;
Cntrl_NE_Stars;08/11/2017 20:58;4;33;Congrats to all the @Cntrl_NE_Stars players making their decisions to play college baseball : @Casey_Burnham01 - KU @agenttod - Allen CC @schmidt_zane - UNK @KeeganThurston - UNK @jrodwegner - Creighton #SigningDay;;@Cntrl_NE_Stars @Casey_Burnham01 @agenttod @schmidt_zane @KeeganThurston @jrodwegner;#SigningDay;9,28396E+17;https://twitter.com/Cntrl_NE_Stars/status/928396339188305920;
Aye_Ryan_;08/11/2017 20:58;0;0;R.I.P man. Was one of the best baseball players . The young people die too early. This is why everyone has to cherish what they have and who the have. R.I.P Doc.;;;;9,28396E+17;https://twitter.com/Aye_Ryan_/status/928396307110219778;
Rockboy202;08/11/2017 20:56;0;0;I know it's sucks when an athlete it's sad what has been happening to death of alot of baseball player and other sports athlete and yes they were good player and Rip to them both;;;;9,28396E+17;https://twitter.com/Rockboy202/status/928395740065533952;
WCCoyotes;08/11/2017 20:55;38;130;Six WC baseball players signed letters of intent with university programs today: (left to right) Blake Burns (Tarleton State), Toby Davis (UT-Arlington), Jake Lyons (Oklahoma State), Landon Gray (Univ. of Tennessee), Mitchell Walters (Wichita State) and Andrew Keefer (TCU). pic.twitter.com/IAOsnNQmaY;;;;9,28396E+17;https://twitter.com/WCCoyotes/status/928395580900020229;
Prwdtillerdad15;08/11/2017 20:54;1;10;#Birdssoar #cawcaw Congratulations to these fine young baseball players . @SoCalBirds https:// twitter.com/cespybaseball/ status/928357419498872832 …;;@SoCalBirds;#Birdssoar #cawcaw;9,28395E+17;https://twitter.com/Prwdtillerdad15/status/928395408774012928;
wertenburger;08/11/2017 20:54;0;0;Football players . Take off the pads and go buy a baseball glove. Bonus: you won’t get brain injuries;;;;9,28395E+17;https://twitter.com/wertenburger/status/928395232177152000;
Laundizzle33;08/11/2017 20:51;0;0;Baseball player;;;;9,28395E+17;https://twitter.com/Laundizzle33/status/928394643456385031;
ingsoftwareuaz;08/11/2017 20:50;1;4;In baseball , the practice of sabermetrics uses data to make objective decisions about which players to draft, which players to play, etc. Applying such thinking to software projects might help software teams find hidden value and operate more efficiently and effectively.;;;;9,28394E+17;https://twitter.com/ingsoftwareuaz/status/928394400857804801;
AZuvanich;08/11/2017 20:50;0;3;Fredericksburg baseball player Ryan Segner, a 6-foot-2 right-handed pitcher, signed with Baylor today. @mysahighschools;;@mysahighschools;;9,28394E+17;https://twitter.com/AZuvanich/status/928394368112832513;
MMStrebe;08/11/2017 20:50;0;0;You are a nice baseball player;;;;9,28394E+17;https://twitter.com/MMStrebe/status/928394321904177152;
AlaskanNovelist;08/11/2017 20:50;0;0;White Baseball Players Kneel in the 50's to protest Black Lynchings http://www. breakingnews247.net/59f31b71e36be/ white-baseball-players-kneel-in-the-50-s-to-protest-black-lynchings.html …;;;;9,28394E+17;https://twitter.com/AlaskanNovelist/status/928394284553797632;
sport_factss;08/11/2017 20:47;0;0;Baseball player Richie Ashburn hit a fan with a foul ball and broke her nose. Then as she was being stretchered away, he hit her again.;;;;9,28394E+17;https://twitter.com/sport_factss/status/928393595291279360;
DaxLeone1;08/11/2017 20:45;5;41;Congrats to Josh Lewis Baseball player ! From small school powerhouse - Roff, OK FTR pic.twitter.com/hXTO7RK5Ew;;;;9,28393E+17;https://twitter.com/DaxLeone1/status/928393024215928832;
missjanequeen;08/11/2017 20:44;0;0;White Baseball Players Kneel in the 50's to protest Black Lynchings http:// fb.me/7UmqmgzQl;;;;9,28393E+17;https://twitter.com/missjanequeen/status/928392916481044480;
gvsportscards;08/11/2017 20:43;1;0;2017 Topps Archives Signature Postseason Ed Baseball 20 Box Case Break Random Player #1 https:// gvsportscards.com/product/2017-t opps-archives-signature-postseason-ed-baseball-20-box-case-break-random-player-1/ … @pont_world;;@pont_world;#1;9,28393E+17;https://twitter.com/gvsportscards/status/928392522182803456;
kevinknight66;08/11/2017 20:43;0;0;White Baseball Players Kneel in the 50's to protest Black Lynchings http:// fb.me/68RbExpqm;;;;9,28392E+17;https://twitter.com/kevinknight66/status/928392442562404352;
bvbaseball20;08/11/2017 20:40;3;14;S/O to Brandon Fleeger, a long time BV player , for signing to play baseball & further his education at Seton Hill, Congrats Brandon #Awesome pic.twitter.com/Y81oKI2HqO;;;#Awesome;9,28392E+17;https://twitter.com/bvbaseball20/status/928391822870761473;
NSCbaseball;08/11/2017 20:39;0;1;Excellent quote from an excellent player #BryceHarper #Baseball #Dreams #HomeRun pic.twitter.com/ceLG2SIupz;;;#BryceHarper #Baseball #Dreams #HomeRun;9,28392E+17;https://twitter.com/NSCbaseball/status/928391604234309632;
susanbellair;08/11/2017 20:38;0;2;"These yahoos next to me at KBUR discussing baseball player 's Icon death & decide anyone can get a pilots license, it's just hours!""""";;;;9,28391E+17;https://twitter.com/susanbellair/status/928391250826244096;
KinsellaComedy;08/11/2017 20:37;0;0;As a baseball fan, it was hard not to like him. He influenced so many players to be better. The game is better because of him, and we will never see another Doc. Rest in piece, Roy Halladay;;;;9,28391E+17;https://twitter.com/KinsellaComedy/status/928390979610206208;
frenchy_bsu;08/11/2017 20:36;13;49;Seven Players Commit to Ball State Baseball for 2019 Season http:// ballstatesports.com/news/2017/11/8 /seven-players-commit-to-ball-state-baseball-for-2019-season.aspx …;;;;9,28391E+17;https://twitter.com/frenchy_bsu/status/928390839381917696;
Waver_Bennion;08/11/2017 20:35;0;1;Baseball players and musicians;;;;9,28391E+17;https://twitter.com/Waver_Bennion/status/928390501405003776;
austinTee;08/11/2017 20:31;0;0;His decision to play baseball was to pursue the dream of his late father, who had always envisioned his son as an MLB player;;;;9,28389E+17;https://twitter.com/austinTee/status/928389468737949696;
mmarotta_asc;08/11/2017 20:30;0;0;High School Baseball Players ! Checkout our national showcase featuring Zepp testing technology at http:// bit.ly/2h2T3Pv pic.twitter.com/NVwFhYkdi6;;;;9,28389E+17;https://twitter.com/mmarotta_asc/status/928389279193038848;
LaurenTidmore;08/11/2017 20:30;0;15;WOW I really really missed the baseball players blasting country music outside my dorm. How do they know it’s my literal FAVORITE??!?;;;;9,28389E+17;https://twitter.com/LaurenTidmore/status/928389256283938818;
SFCBL_Official;08/11/2017 20:30;2;8;Former SFCBL player @Christian_Demby showing some raw power during scout day. @NSU_ Baseball @FloridaPokers @MLBDraft #2018mlbdraft pic.twitter.com/L7vZ6Kl2rs;;@Christian_Demby @NSU_ @FloridaPokers @MLBDraft;#2018mlbdraft;9,28389E+17;https://twitter.com/SFCBL_Official/status/928389167129792513;
GlobalSportsCtr;08/11/2017 20:29;0;0;Bulls players reportedly side with Bobby Portis over Nikola Mirotic after incident Chicago B... http:// globalsportscentre.com/bulls-players- reportedly-side-with-bobby-portis-over-nikola-mirotic-after-incident/ … #MLB #NFL #baseball pic.twitter.com/AzsY8ZWfGs;;;#MLB #NFL #baseball;9,28389E+17;https://twitter.com/GlobalSportsCtr/status/928389087379312641;
Anthony_Grazz_;08/11/2017 20:29;0;7;My dad just called baseball players “those baseball people” ... you’re not my father bye.;;;;9,28389E+17;https://twitter.com/Anthony_Grazz_/status/928389026368970753;
love_leah99;08/11/2017 20:27;0;4;Its like God spent a little extra time on baseball players pic.twitter.com/7Vj5Z4VbEM;;;;9,28389E+17;https://twitter.com/love_leah99/status/928388521978683397;
HakimGreen;08/11/2017 20:27;0;0;White Baseball Players Kneel in the 50's to protest Black Lynchings http:// fb.me/6ZdWlWBHr;;;;9,28389E+17;https://twitter.com/HakimGreen/status/928388506820513792;
