username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
Sergeant115thMP;04/06/2016 20:59;0;1;@MuhammadAli @donnyosmond looks like Cher on Donny's left.;;@MuhammadAli @donnyosmond;;7,39245E+17;https://twitter.com/Sergeant115thMP/status/739245307662376960;
Factor51;04/06/2016 20:59;0;0;"Joe Frasier said it best. Lawdy, Lawdy he's great. #MuhammadAli""";;;#MuhammadAli;7,39245E+17;https://twitter.com/Factor51/status/739245306672521216;
ohmyshoujo;04/06/2016 20:59;0;0;Muhammad Ali ’s death has Warriors, Cavaliers honoring an American icon: http:// on.si.com/24pFTcS;;;;7,39245E+17;https://twitter.com/ohmyshoujo/status/739245304449404928;
jp_dutch;04/06/2016 20:59;0;0;#MuhammadAli put himself first as a sportsman speaking for himself, but also as a proud black man not content with 2nd place! #NWA;;;#MuhammadAli #NWA;7,39245E+17;https://twitter.com/jp_dutch/status/739245303090581505;
SportsNewsBox1;04/06/2016 20:59;0;0;Muhammad Ali ’s death has Warriors, Cavaliers honoring an American icon: http:// cur.lv/z9c4j;;;;7,39245E+17;https://twitter.com/SportsNewsBox1/status/739245302285111296;
trangmuaroi3;04/06/2016 20:59;0;0;Muhammad Ali funeral plans announced, last days revealed http:// agetimes.net/news/us/muhamm ad-ali-funeral-plans-announced-last-days-revealed/ … pic.twitter.com/9NGIgM4hsF;;;;7,39245E+17;https://twitter.com/trangmuaroi3/status/739245298564763648;
cybertainment;04/06/2016 20:59;0;0;Flashback: The Day Muhammad Ali Met the... http:// cybertimes.co.uk/2016/06/04/fla shback-the-day-muhammad-ali-met-the-beatles/ … #MusicNews;;;#MusicNews;7,39245E+17;https://twitter.com/cybertainment/status/739245297138814976;
Maria_Achaval;04/06/2016 20:59;0;0;Obama's Powerful Tribute To Muhammad Ali Is One For The History Books http://www. buzzfeed.com/davidmack/obam a-on-ali?utm_term=.kbn3JB9VYb …;;;;7,39245E+17;https://twitter.com/Maria_Achaval/status/739245296706854912;
Jwharton35;04/06/2016 20:59;0;0;"I'm so mean I make medicine sick"" - Muhammad Ali #RIPChamp""";;;#RIPChamp;7,39245E+17;https://twitter.com/Jwharton35/status/739245296660713478;
AviBhar;04/06/2016 20:59;0;0;#MuhammadAli : #SepticShock caused boxing legend's death http://www. bbc.com/news/world-us- canada-36453779 … @BBCNews @accpchest @SCCM;;@BBCNews @accpchest @SCCM;#MuhammadAli #SepticShock;7,39245E+17;https://twitter.com/AviBhar/status/739245294563426307;
NamVietQuoc;04/06/2016 20:59;0;0;Muhammad Ali and Vietnam - The Atlantic http:// goo.gl/fb/84At5f;;;;7,39245E+17;https://twitter.com/NamVietQuoc/status/739245294202834944;
BrittanyySummer;04/06/2016 20:59;0;7;Wow I told so many people Muhammad Ali got shot & apparently he didn't??? Sorry Muham !xoxo;;;;7,39245E+17;https://twitter.com/BrittanyySummer/status/739245290063036417;
trangmuaroi2;04/06/2016 20:59;0;0;Muhammad Ali funeral plans announced, last days revealed http:// agetimes.net/news/us/muhamm ad-ali-funeral-plans-announced-last-days-revealed/ … pic.twitter.com/HuFVt6zccD;;;;7,39245E+17;https://twitter.com/trangmuaroi2/status/739245285948284928;
johnw_wood;04/06/2016 20:59;0;16;Easily the best picture I have seen of Muhammad Ali pic.twitter.com/XVA6UO5eCE;;;;7,39245E+17;https://twitter.com/johnw_wood/status/739245285734371328;
Ejemai;04/06/2016 20:59;0;0;Tributes to Muhammad Ali http://www. blogtopsites.com/p/29221544;;;;7,39245E+17;https://twitter.com/Ejemai/status/739245285533208580;
4ACrown;04/06/2016 20:59;1;2;Muhammad Ali 's 15 Quotes of Wisdom for Entrepreneurs (and everyone). https:// lnkd.in/ebnRKWY;;;;7,39245E+17;https://twitter.com/4ACrown/status/739245282513190912;
lushuslulu;04/06/2016 20:59;0;0;Muhammad Ali was a Baby here! I had a little cry when he says the waitresses, the kids, everyone treats him so nice. https:// twitter.com/CBCTheNational /status/739228473730957312 …;;;;7,39245E+17;https://twitter.com/lushuslulu/status/739245278033649664;
norm3333333;04/06/2016 20:59;0;0;Muhammad Ali 's greatest accomplishment was refusing to go to Vietnam to fight in an idiotic war that killed... http:// fb.me/7WoiGInbD;;;;7,39245E+17;https://twitter.com/norm3333333/status/739245275835826176;
chrisyeh;04/06/2016 20:59;6;12;Muhammad Ali was born into segregated America in 1942. When he died, a black president mourned his passing. http:// bit.ly/1Y8GCzD;;;;7,39245E+17;https://twitter.com/chrisyeh/status/739245274091126785;
JMT400000;04/06/2016 20:59;0;0;Muhammad Ali on the Vietnam War-Draft https://www. youtube.com/watch?v=HeFMyr WlZ68&feature=share …;;;;7,39245E+17;https://twitter.com/JMT400000/status/739245273243877376;
trangmuaroi1;04/06/2016 20:59;0;0;Muhammad Ali funeral plans announced, last days revealed http:// agetimes.net/news/us/muhamm ad-ali-funeral-plans-announced-last-days-revealed/ … pic.twitter.com/v61CgrcRcI;;;;7,39245E+17;https://twitter.com/trangmuaroi1/status/739245271364689920;
1DWWJournal;04/06/2016 20:59;1;1;RIP to the legend that was Muhammad Ali he was a true inspiration to many, may he rest in peace - L;;;;7,39245E+17;https://twitter.com/1DWWJournal/status/739245266092630017;
mellie753;04/06/2016 20:59;0;0;He was much more than a boxer. RIP sir. #MuhammadAli https:// twitter.com/jk_rowling/sta tus/739029528413143040 …;;;#MuhammadAli;7,39245E+17;https://twitter.com/mellie753/status/739245266063097857;
srobinso2112;04/06/2016 20:59;0;2;#MuhammadAli To my first inspiration as a child, RIP Ali, 'The Greatest of all Time';;;#MuhammadAli;7,39245E+17;https://twitter.com/srobinso2112/status/739245265245196289;
Ejemai;04/06/2016 20:59;0;0;"#ThrowBackFever : Late Muhammad Ali &#039;s photos from his 1964 visit to Nigeria http://www. blogtopsites.com/p/29221529";;;#ThrowBackFever #039;7,39245E+17;https://twitter.com/Ejemai/status/739245264049983488;
AlexJKiczales;04/06/2016 20:59;0;0;"Service to others is the rent you pay for your room here on earth."" Muhammad Ali : ‘What’s My Name?’ http:// nyti.ms/1XqxQxZ via @nytvideo""";;@nytvideo;;7,39245E+17;https://twitter.com/AlexJKiczales/status/739245263059984385;
jburger66;04/06/2016 20:59;0;0;Opinion | Muhammad Ali : Worshiped. Misunderstood. Exploited. - The New York Times https:// apple.news/A8JBwOsRgSR68S Db-1f5QRw …;;;;7,39245E+17;https://twitter.com/jburger66/status/739245259217981440;
yankeesbuzztap;04/06/2016 20:59;0;0;espn​.com >> Yankees were in awe of Muhammad Ali http:// buzztap.com/-07cL3Z;;;;7,39245E+17;https://twitter.com/yankeesbuzztap/status/739245257993244672;
abram_matty;04/06/2016 20:59;0;0;Septic shock caused Muhammad Ali death - http:// wp.me/p7tLt4-7fT https://twitter.com/dimitriarchiba1/status/739244441550999553/photo/1 pic.twitter.com/23IPqtoKsl;;;;7,39245E+17;https://twitter.com/abram_matty/status/739245257116766212;
anvn111;04/06/2016 20:59;0;0;Muhammad Ali funeral plans announced, last days revealed http:// agetimes.net/news/us/muhamm ad-ali-funeral-plans-announced-last-days-revealed/ … pic.twitter.com/ZEiGj1BMMk;;;;7,39245E+17;https://twitter.com/anvn111/status/739245256999206912;
svnthsept;04/06/2016 20:59;0;0;#MuhammadAli truly shook up the world.;;;#MuhammadAli;7,39245E+17;https://twitter.com/svnthsept/status/739245255329976326;
ChefJigRDee;04/06/2016 20:59;0;0;Only in #louisvilleky the day after the #G .O.A.T #muhammadali passes will I witness these two… https://www. instagram.com/p/BGQHqEgLahv/;;;#louisvilleky #G #muhammadali;7,39245E+17;https://twitter.com/ChefJigRDee/status/739245249969684480;
AzamShaghaghi;04/06/2016 20:59;0;0;Rest in Peace champion #MuhammadAli #GodBless pic.twitter.com/9dqHBKGRoO;;;#MuhammadAli #GodBless;7,39245E+17;https://twitter.com/AzamShaghaghi/status/739245244932194309;
Analyticus;04/06/2016 20:59;0;0;Muhammad Ali , 'The Greatest of All Time', Dead at 74 pic.twitter.com/m6siD2o6TU;;;;7,39245E+17;https://twitter.com/Analyticus/status/739245244265443328;
EzyAs123;04/06/2016 20:59;0;0;Muhammad Ali had a thought-provoking response when asked about his retirement plans: Reminder: The legend... http:// tinyurl.com/jfkyc6q;;;;7,39245E+17;https://twitter.com/EzyAs123/status/739245243728429056;
Hoang_Le999;04/06/2016 20:59;0;0;Muhammad Ali funeral plans announced, last days revealed http:// agetimes.net/news/us/muhamm ad-ali-funeral-plans-announced-last-days-revealed/ … pic.twitter.com/UShIn6FP3H;;;;7,39245E+17;https://twitter.com/Hoang_Le999/status/739245241983598594;
votewire;04/06/2016 20:59;0;0;Bernie Sanders praises Muhammad Ali ’s ‘incredibly courageous’ opposition to the Vietnam War;;;;7,39245E+17;https://twitter.com/votewire/status/739245241069248512;
BP32__;04/06/2016 20:59;0;4;Float like a butterfly.. Sting like a bee .. The best of all time Muhammad Ali;;;;7,39245E+17;https://twitter.com/BP32__/status/739245232441556996;
PhuongBi97;04/06/2016 20:59;0;0;Muhammad Ali funeral plans announced, last days revealed http:// agetimes.net/news/us/muhamm ad-ali-funeral-plans-announced-last-days-revealed/ … pic.twitter.com/QuHYfJOAna;;;;7,39245E+17;https://twitter.com/PhuongBi97/status/739245227496480768;
2BIGFORMOST;04/06/2016 20:59;0;0;R.I.P. TO MUHAMMAD ALI;;;;7,39245E+17;https://twitter.com/2BIGFORMOST/status/739245226519334912;
AVANA360;04/06/2016 20:59;0;0;Muhammad Ali : Septic shock caused boxing legend's death - AVA360 Multilingual Entertainment... http:// fb.me/7IqTMuvO8;;;;7,39245E+17;https://twitter.com/AVANA360/status/739245219653156864;
TraciLynnMann;04/06/2016 20:59;0;1;One of Muhammad Ali 's final public statements refuted Donald Trump's Islamophobia http://www. vox.com/policy-and-pol itics/2015/12/10/9885616/muhammad-ali-donald-trump-muslims?utm_campaign=vox&utm_content=article%3Afixed&utm_medium=social&utm_source=twitter … via @voxdotcom;;@voxdotcom;;7,39245E+17;https://twitter.com/TraciLynnMann/status/739245218113802241;
vubgo;04/06/2016 20:59;0;0;"#8: Life Nov 27 1964 Vietnam; Cassius Clay Before He Was Muhammad Ali http:// amzn.to/1UpyHbf";;;#8;7,39245E+17;https://twitter.com/vubgo/status/739245217753096193;
annypham1;04/06/2016 20:59;0;0;Muhammad Ali funeral plans announced, last days revealed http:// agetimes.net/news/us/muhamm ad-ali-funeral-plans-announced-last-days-revealed/ … pic.twitter.com/1M4RiWSCak;;;;7,39245E+17;https://twitter.com/annypham1/status/739245213646888960;
KnucklesNBS;04/06/2016 20:59;0;0;Dam Bro Rest Easy #MuhammadAli https://www. instagram.com/p/BGQHqjXExLf/;;;#MuhammadAli;7,39245E+17;https://twitter.com/KnucklesNBS/status/739245213575565312;
CoachFranceDV;04/06/2016 20:59;2;3;"If my mind can conceive it, and my heart can believe it - then I can achieve it."" Muhammad Ali #GreatestOfAllTime""";;;#GreatestOfAllTime;7,39245E+17;https://twitter.com/CoachFranceDV/status/739245210807345152;
Dj_snidzy;04/06/2016 20:59;0;0;How Muhammad Ali Destroyed Destroyed Us Presidential Candidate http:// tinyurl.com/jeoomyr;;;;7,39245E+17;https://twitter.com/Dj_snidzy/status/739245210341756929;
unasganas;04/06/2016 20:59;0;0;"#8: Life Nov 27 1964 Vietnam; Cassius Clay Before He Was Muhammad Ali http:// amzn.to/1UpyHbf";;;#8;7,39245E+17;https://twitter.com/unasganas/status/739245210153062400;
Notorious_Burk;04/06/2016 20:59;0;3;In honor of @MuhammadAli @danawhite you should bring @ufc back to Louisville, Ky. #HomeOfTheWorldsGreatest;;@MuhammadAli @danawhite @ufc;#HomeOfTheWorldsGreatest;7,39245E+17;https://twitter.com/Notorious_Burk/status/739245207238086656;
Report24CA;04/06/2016 20:59;0;0;Muhammad Ali , who riveted the world as ‘The Greatest,’ dies... http:// goo.gl/5JyEHv pic.twitter.com/wY36uSZFYD;;;;7,39245E+17;https://twitter.com/Report24CA/status/739245207221379072;
mjk256;04/06/2016 20:59;0;0;@Hanayali R.I.P to the greatest fighter Muhammad Ali and a great inspiration to the world.;;@Hanayali;;7,39245E+17;https://twitter.com/mjk256/status/739245206978109440;
AshewoMusic;04/06/2016 20:59;0;0;How Muhammad Ali Destroyed Destroyed Us Presidential Candidate: Muhammad Ali , boxing legend, champion of soci... http:// bit.ly/1UpxLDJ;;;;7,39245E+17;https://twitter.com/AshewoMusic/status/739245204926930944;
chayyea;04/06/2016 20:59;0;1;Remembering the Champ!! RIP Muhammad Ali ! Prayers and love to his family!! http:// fb.me/6op1SETKe;;;;7,39245E+17;https://twitter.com/chayyea/status/739245202926358528;
trangmuaroi3;04/06/2016 20:59;0;0;A-Rod calls meeting Muhammad Ali ‘one of my greatest thrills’ http:// agetimes.net/sports/yankees /a-rod-calls-meeting-muhammad-ali-one-of-my-greatest-thrills/ …;;;;7,39245E+17;https://twitter.com/trangmuaroi3/status/739245201722507268;
Anavu4;04/06/2016 20:59;0;0;Muhammad Ali funeral plans announced, last days revealed http:// agetimes.net/news/us/muhamm ad-ali-funeral-plans-announced-last-days-revealed/ … pic.twitter.com/6YuYg87MqV;;;;7,39245E+17;https://twitter.com/Anavu4/status/739245200673931264;
royalblackwomen;04/06/2016 20:59;0;1;One of the greatest of all time. Rest in peace, Muhammad Ali . #restinpeace #restinpower #muhammadali pic.twitter.com/4dmzmolmL9;;;#restinpeace #restinpower #muhammadali;7,39245E+17;https://twitter.com/royalblackwomen/status/739245199575113729;
KatsGreenseas;04/06/2016 20:59;0;0;@MuhammadAli RIP - Thank you for having the courage to stand up for what you believed in. To an amazing athlete and man. You were inspiring.;;@MuhammadAli;;7,39245E+17;https://twitter.com/KatsGreenseas/status/739245199172472833;
Lonstance;04/06/2016 20:59;0;0;Praising #Muhammad Ali for avoiding draft is insulting to those who served.;;;#Muhammad;7,39245E+17;https://twitter.com/Lonstance/status/739245194915241985;
goatcheeseNIPS;04/06/2016 20:59;0;0;Nice little Muhammad Ali tribute. Pretty touching. Even if it is Dana White narrated.;;;;7,39245E+17;https://twitter.com/goatcheeseNIPS/status/739245194491527169;
trangmuaroi2;04/06/2016 20:59;0;0;A-Rod calls meeting Muhammad Ali ‘one of my greatest thrills’ http:// agetimes.net/sports/yankees /a-rod-calls-meeting-muhammad-ali-one-of-my-greatest-thrills/ …;;;;7,39245E+17;https://twitter.com/trangmuaroi2/status/739245193711341568;
CuteMee_EST;04/06/2016 20:59;0;0;How Muhammad Ali Destroyed Destroyed Us Presidential Candidate http:// bit.ly/28cannq;;;;7,39245E+17;https://twitter.com/CuteMee_EST/status/739245192784404480;
bluebirdtrini;04/06/2016 20:59;0;0;" Muhammad Ali , remembered by athletes worldwide"" https:// twitter.com/i/moments/7389 71871941656578 …""";;;;7,39245E+17;https://twitter.com/bluebirdtrini/status/739245191295598592;
Theebaylifeblog;04/06/2016 20:59;0;0;Excuse Me, Are You Cassius Clay? http://www. theebaylifeblog.com/excuse-me-are- you-cassius-clay/#.V1NrMYSxk5E.twitter … #ebay , #muhammadali #ali #cassiusclay #boxing;;;# #ebay #muhammadali #ali #cassiusclay #boxing;7,39245E+17;https://twitter.com/Theebaylifeblog/status/739245185863843840;
trangmuaroi1;04/06/2016 20:59;0;0;A-Rod calls meeting Muhammad Ali ‘one of my greatest thrills’ http:// agetimes.net/sports/yankees /a-rod-calls-meeting-muhammad-ali-one-of-my-greatest-thrills/ …;;;;7,39245E+17;https://twitter.com/trangmuaroi1/status/739245183250759680;
thyran333;04/06/2016 20:59;0;1;Muhammad Ali you will be missed;;;;7,39245E+17;https://twitter.com/thyran333/status/739245181443145728;
UFCONFOX;04/06/2016 20:59;30;63;Powerful tribute to @MuhammadAli on @FS1 right now narrated by UFC president @danawhite #UFC199;;@MuhammadAli @FS1 @danawhite;#UFC199;7,39245E+17;https://twitter.com/UFCONFOX/status/739245180369281025;
bluedevilssocce;04/06/2016 20:59;0;10;RIP Muhammad Ali . Great boxer. Great man. Charismatic, funny and a true champion of the world. You will be missed.;;;;7,39245E+17;https://twitter.com/bluedevilssocce/status/739245178670682112;
RichardFoxYoung;04/06/2016 20:59;0;0;Including most famously Malcolm X, earlier than Muhammad Ali . NOI was racially exclusivistic, and Ur quotes come from then.;;;;7,39245E+17;https://twitter.com/RichardFoxYoung/status/739245175889879041;
anvn111;04/06/2016 20:59;0;0;A-Rod calls meeting Muhammad Ali ‘one of my greatest thrills’ http:// agetimes.net/sports/yankees /a-rod-calls-meeting-muhammad-ali-one-of-my-greatest-thrills/ …;;;;7,39245E+17;https://twitter.com/anvn111/status/739245175206088704;
acker_ed;04/06/2016 20:59;0;0;A brief history of Donald Trump and Muhammad Ali http:// dlvr.it/LTgXNF https:// twitter.com/koconews/statu s/739242104061231104 …;;;;7,39245E+17;https://twitter.com/acker_ed/status/739245173117464576;
cachejobscom;04/06/2016 20:59;0;0;"#jobs ##Muhammad Ali's brother pays tribute to 'God-sent blessing': #Muhammad Ali was an angel... http:// bit.ly/24pFtmW""";;;#jobs # #Muhammad #Muhammad;7,39245E+17;https://twitter.com/cachejobscom/status/739245172928614400;
BackoftheHead;04/06/2016 20:59;0;0;Muhammad Ali And Malcolm X: A Broken Friendship, An Enduring Legacy http:// n.pr/1WupIb7;;;;7,39245E+17;https://twitter.com/BackoftheHead/status/739245171632668672;
mgrautoff;04/06/2016 20:59;0;0;Daily News staff photos of Muhammad Ali through the years http:// fb.me/81IyRtjXA;;;;7,39245E+17;https://twitter.com/mgrautoff/status/739245169967517697;
yanuarwahyudi1;04/06/2016 20:59;0;0;Impossible is Nothing Muhammad ali RIP Muhammad ali;;;;7,39245E+17;https://twitter.com/yanuarwahyudi1/status/739245167945748480;
adbeitman;04/06/2016 20:59;0;3;Under #Trump , Muhammad Ali would not be able to enter the United States;;;#Trump;7,39245E+17;https://twitter.com/adbeitman/status/739245167723483136;
Hoang_Le999;04/06/2016 20:59;0;0;A-Rod calls meeting Muhammad Ali ‘one of my greatest thrills’ http:// agetimes.net/sports/yankees /a-rod-calls-meeting-muhammad-ali-one-of-my-greatest-thrills/ …;;;;7,39245E+17;https://twitter.com/Hoang_Le999/status/739245165760516096;
DandiaAsad;04/06/2016 20:59;0;0;Muhammad Ali risked it all when he opposed the Vietnam War by @JBlock49 http://www. huffingtonpost.com/entry/muhammad -ali-risked-it-all-when-he-opposed-the-vietnam-war_us_5751e545e4b0c3752dcda4ca … via @HuffPostSports;;@JBlock49 @HuffPostSports;;7,39245E+17;https://twitter.com/DandiaAsad/status/739245164053594113;
JLPisJLPisJLP;04/06/2016 20:59;0;0;Just heard a recording of Muhammad Ali (back when he was still known as Cassius Clay) singing Ben E. King's STAND BY ME. It was the CUTEST!;;;;7,39245E+17;https://twitter.com/JLPisJLPisJLP/status/739245161696374784;
ambuhari;04/06/2016 20:59;0;1;"Maybe sometimes you let go  @MuhammadAli : ""You lose when you fail to fight for what you care about."" #MuhammadAli pic.twitter.com/lcxzQ2z2dv """"";;@MuhammadAli;#MuhammadAli;7,39245E+17;https://twitter.com/ambuhari/status/739245159892811776;
MLBguyz;04/06/2016 20:59;0;0;Yankees were in awe of Muhammad Ali http:// j.mp/22FL5dg #MLBtalk;;;#MLBtalk;7,39245E+17;https://twitter.com/MLBguyz/status/739245159674568704;
Abzy_Kay;04/06/2016 20:59;1;0;From Muhammad Ali 's daughter! pic.twitter.com/bAlNdm57Jk;;;;7,39245E+17;https://twitter.com/Abzy_Kay/status/739245159263698945;
ElPasoCP;04/06/2016 20:59;0;0;Septic shock was the cause of Muhammad Ali 's death, according to a family spokesman http:// bit.ly/25GE0hW;;;;7,39245E+17;https://twitter.com/ElPasoCP/status/739245157988503552;
PhuongBi97;04/06/2016 20:59;0;0;A-Rod calls meeting Muhammad Ali ‘one of my greatest thrills’ http:// agetimes.net/sports/yankees /a-rod-calls-meeting-muhammad-ali-one-of-my-greatest-thrills/ …;;;;7,39245E+17;https://twitter.com/PhuongBi97/status/739245157233496065;
DarkLibido;04/06/2016 20:59;0;7;So much bigger than boxing. RIP Muhammad Ali pic.twitter.com/vBA52pNfwZ;;;;7,39245E+17;https://twitter.com/DarkLibido/status/739245153647349760;
shittukehinde12;04/06/2016 20:59;0;0;Nigerians mourn boxing legend Muhammad Ali http:// dlvr.it/LTgg5Q pic.twitter.com/WMxSAEMoSC;;;;7,39245E+17;https://twitter.com/shittukehinde12/status/739245151248207872;
DirtyGirlsDoc;04/06/2016 20:59;0;1;R.I.P Muhammad Ali Fought like a champ to the last round. #sportsman #Icon #activist … https://www. instagram.com/p/BGQHo0Gq8L-/;;;#sportsman #Icon #activist;7,39245E+17;https://twitter.com/DirtyGirlsDoc/status/739245150996692992;
ECOSOCpbc;04/06/2016 20:59;0;1;" Muhammad Ali 's 15 Quotes of Wisdom for Entrepreneurs (and everyone)."" by @cmschroed on @LinkedIn https://www. linkedin.com/pulse/muhammad -alis-15-quotes-wisdom-entrepreneurs-everyone-schroeder …""";;@cmschroed @LinkedIn;;7,39245E+17;https://twitter.com/ECOSOCpbc/status/739245150845734913;
gordonkendall;04/06/2016 20:59;0;0;Retweeted Sports Illustrated ( @SInow ): The NBA Finals didn't stop the Cavs & Warriors from honoring Muhammad Ali ... http:// fb.me/7Zxi1biMr;;@SInow;;7,39245E+17;https://twitter.com/gordonkendall/status/739245149784408064;
annypham1;04/06/2016 20:59;0;0;A-Rod calls meeting Muhammad Ali ‘one of my greatest thrills’ http:// agetimes.net/sports/yankees /a-rod-calls-meeting-muhammad-ali-one-of-my-greatest-thrills/ …;;;;7,39245E+17;https://twitter.com/annypham1/status/739245148471582722;
execsummary2018;04/06/2016 20:59;0;0;Yankees were in awe of Muhammad Ali http:// dlvr.it/LTgfxP pic.twitter.com/d1obaWVYLx;;;;7,39245E+17;https://twitter.com/execsummary2018/status/739245145653022721;
Sandy_Dover;04/06/2016 20:59;0;0;I'm very interested to see what @rootsoffight and @UnderArmour will do with the @MuhammadAli Collection. Could be special.;;@rootsoffight @UnderArmour @MuhammadAli;;7,39245E+17;https://twitter.com/Sandy_Dover/status/739245143778316288;
nakhon224;04/06/2016 20:59;0;0;#News Muhammad Ali taught me to be proud of my skin and Muslim faith: My parents sat me down and told me to b... http:// bit.ly/1PvoWw2;;;#News;7,39245E+17;https://twitter.com/nakhon224/status/739245142700261378;
RajaniSach;04/06/2016 20:59;0;0;After a long time back to drawing #remembering the #greatest #muhammadali RIP #pencil … https://www. instagram.com/p/BGQHojqFmjL/;;;#remembering #greatest #muhammadali #pencil;7,39245E+17;https://twitter.com/RajaniSach/status/739245141752479744;
chandra7thomas;04/06/2016 20:59;0;1;"I am the greatest, I said that even before I knew I was."" ~ Muhammad Ali : GOAT""";;;;7,39245E+17;https://twitter.com/chandra7thomas/status/739245141320425472;
JSNSportsNet;04/06/2016 20:59;0;0;Yankees were in awe of Muhammad Ali http:// dlvr.it/LTgfvm #MLB #JSN;;;#MLB #JSN;7,39245E+17;https://twitter.com/JSNSportsNet/status/739245140837994496;
wildromeo;04/06/2016 20:59;0;0;Barack Obama leads tributes for Muhammad Ali , `The Greatest` http:// dlvr.it/LTgfyt;;;;7,39245E+17;https://twitter.com/wildromeo/status/739245140649246721;
sherylbrooks823;04/06/2016 20:59;0;0;Heaven welcomed home a champion. My prayers are with Muhammad Ali 's family and friends #RIPMuhammadAli #TheGreatest https:// twitter.com/bbc_onefanpage /status/739212397450285056 …;;;#RIPMuhammadAli #TheGreatest;7,39245E+17;https://twitter.com/sherylbrooks823/status/739245140334632965;
Anavu4;04/06/2016 20:59;0;0;A-Rod calls meeting Muhammad Ali ‘one of my greatest thrills’ http:// agetimes.net/sports/yankees /a-rod-calls-meeting-muhammad-ali-one-of-my-greatest-thrills/ …;;;;7,39245E+17;https://twitter.com/Anavu4/status/739245140137496576;
NancyHoulden;04/06/2016 20:59;0;0;Muhammad Ali dead at 74: tributes to the greatest of all time http:// bit.ly/1Uogw5y;;;;7,39245E+17;https://twitter.com/NancyHoulden/status/739245136094232576;
