username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
mshoaibaslam786;13/11/2017 21:59;0;0;Gianluigi Buffon retires as Italy lose to Sweden in World Cup play-off http:// worldlatestinfo.com/gianluigi-buff on-retires-as-italy-lose-to-sweden-in-world-cup-play-off/ … pic.twitter.com/wMV2bJhGN0;;;;9,30224E+17;https://twitter.com/mshoaibaslam786/status/930223620114255872;
jurgena_;13/11/2017 21:59;0;3;Wtf is going on in the world that the Italy and USA teams aren't playing in the World Cup ...;;;;9,30224E+17;https://twitter.com/jurgena_/status/930223618449174528;
StephenWadeAP;13/11/2017 21:59;1;1;Italy fails to qualify for World Cup after draw with Sweden (from @AP ) https:// apnews.com/bf8abd4093cf4c 5b9d32cc002569cf43 …;;@AP;;9,30224E+17;https://twitter.com/StephenWadeAP/status/930223605551681538;
VictorIkoli;13/11/2017 21:59;0;0;Italy Misses World Cup as Sweden Wins Playoff https:// mobile.nytimes.com/2017/11/13/spo rts/soccer/italy-sweden-world-cup.html?referer=https://news360.com/article/428822489 …;;;;9,30224E+17;https://twitter.com/VictorIkoli/status/930223602741342208;
bizlunchbox;13/11/2017 21:59;0;0;FIFA World Cup 2018 Qualifying: The football world reacts to Italy 's stunning failure against Sweden http:// ift.tt/2hsRwAt;;;;9,30224E+17;https://twitter.com/bizlunchbox/status/930223587147046913;
rodentpolitics;13/11/2017 21:59;1;0;Italy didn't qualify for the World Cup for the first time since 1958! We will cover that and all the #WCQ2018 #Russia2018 in 3 hours @TheBingeDotNet https:// twitter.com/rodentpolitics /status/930127599073939456 …;;@TheBingeDotNet;#WCQ2018 #Russia2018;9,30224E+17;https://twitter.com/rodentpolitics/status/930223585003745285;
Marlon_Olvera04;13/11/2017 21:59;1;2;NO WORLD CUP FOR ITALY IM SHOOK... IT’S SAD TO SEE THAT GIANLUIGI BUFFON HAS PLAYED HIS LAST AND FINAL WORLD CUP MANNNN HE IS SUCH A LEGEND #legend @gianluigibuffon;;@gianluigibuffon;#legend;9,30224E+17;https://twitter.com/Marlon_Olvera04/status/930223583468642304;
kyokyraitop;13/11/2017 21:59;0;0;World Cup tanpa Italy .;;;;9,30224E+17;https://twitter.com/kyokyraitop/status/930223566804549632;
mooneymama1;13/11/2017 21:59;0;0;And now Italy doesn't qualify for the World Cup . Bummed!;;;;9,30224E+17;https://twitter.com/mooneymama1/status/930223555991736321;
RT_Maldives;13/11/2017 21:59;0;0;Italy World Cup Ah Qualify Nuvi https:// vaguthu.mv/sport/578330/ http:// fb.me/7zc9sbwDn;;;;9,30224E+17;https://twitter.com/RT_Maldives/status/930223555375259650;
HafExpressions;13/11/2017 21:59;0;0;Wake up in the morning and received some news that Italy are knock out from #WorldCup2018 such a devastating world cup qualifying round this time;;;#WorldCup2018;9,30224E+17;https://twitter.com/HafExpressions/status/930223550937444352;
Rafael_Osorio;13/11/2017 21:59;0;0;Que pasó #Azzurri ! Sincerely it hurts to not see #Italy in the #WorldCup;;;#Azzurri #Italy #WorldCup;9,30224E+17;https://twitter.com/Rafael_Osorio/status/930223549326987264;
garyrporter;13/11/2017 21:59;0;0;Via @ESPNStatsInfo : Besides Italy , the 2018 World Cup won't feature the current North American, South American or African champions, nor the Netherlands. @canuck2usa https:// twitter.com/ESPNStatsInfo/ status/930196202771054592 …;;@ESPNStatsInfo @canuck2usa;;9,30224E+17;https://twitter.com/garyrporter/status/930223547032760320;
7upbet;13/11/2017 21:59;0;0;Hasil Pertandingan 13 Nov - 14 Nov 2017 World Cup 14/Nov 02:45 Italy 0-0 Sweden 0 : 1 Friendlies 13/Nov 21:00... http:// fb.me/4dZSHxTTj;;;;9,30224E+17;https://twitter.com/7upbet/status/930223541521227776;
k3shtk4r;13/11/2017 21:59;0;0;Italy fails to qualify for world cup , 1st time in 59 yrs http:// ift.tt/2ADahsI;;;;9,30224E+17;https://twitter.com/k3shtk4r/status/930223527327870976;
sLoOfViEa;13/11/2017 21:59;0;3;Italy didn't make the World Cup and now I have lost my entire identity who am I am I even Italian?????;;;;9,30224E+17;https://twitter.com/sLoOfViEa/status/930223522395197440;
ColinForbes6;13/11/2017 21:59;0;0;there must be an increase of Scottish people in Italy ! leading Italy astray with there bad habits! and not making the world cup;;;;9,30224E+17;https://twitter.com/ColinForbes6/status/930223520474456064;
maclatunji;13/11/2017 21:59;0;0;Buffon Cries as Italy Fails to Qualify for World Cup and his Career with the Azzurri Ends https:// lnkd.in/eyVGCmz;;;;9,30224E+17;https://twitter.com/maclatunji/status/930223508625518592;
Hedwigsbro;13/11/2017 21:58;0;2;Italy were blaming Balotelli for them being trash at the 2014 World Cup (he scored 1 of their 2 goals) and now they're out lol (Yes I've been a fan since the why always me thing);;;;9,30223E+17;https://twitter.com/Hedwigsbro/status/930223495534977024;
bigceedxoh;13/11/2017 21:58;0;0;Y'all act like Italy , US, Netherlands and Chile ever made an impact at the world cup;;;;9,30223E+17;https://twitter.com/bigceedxoh/status/930223490162155520;
mcwgu;13/11/2017 21:58;0;0;How did Italy not qualify for the World Cup ? Well anyway, congratulations to Sweden!;;;;9,30223E+17;https://twitter.com/mcwgu/status/930223472843870208;
PaulTommo86;13/11/2017 21:58;0;1;Can Italy replace England in the World Cup ?;;;;9,30223E+17;https://twitter.com/PaulTommo86/status/930223437808889856;
juvegalaxy;13/11/2017 21:58;12;19;It makes your head spin... 1. Italy last missed out on a world cup that was held in Sweden & got knocked out by Sweden tonight 2. Buffon burst into international scene in a playoff in Russia/against Russia and and failed to go to WC in Russia after a playoff loss #ITASWE pic.twitter.com/xRwafBUoEB;;;#ITASWE;9,30223E+17;https://twitter.com/juvegalaxy/status/930223424835690496;
ituteguh;13/11/2017 21:58;0;0;A World Cup . Without Italy . What for?;;;;9,30223E+17;https://twitter.com/ituteguh/status/930223422117777408;
StacyAlbano;13/11/2017 21:58;0;0;Italy has just officially supplanted the US as the biggest name to fail to qualify for the FIFA World Cup .;;;;9,30223E+17;https://twitter.com/StacyAlbano/status/930223416422162432;
joshtedore;13/11/2017 21:58;0;6;Right, well how the fuck have Sweden just stopped Italy from making the World Cup https:// twitter.com/lexikai12/stat us/930188360148164608 …;;;;9,30223E+17;https://twitter.com/joshtedore/status/930223398415945728;
Bdan_14;13/11/2017 21:58;0;2;Italy fail to qualify for the World Cup for the first time in 60 years. It's unbelievable. #hk95240 https:// twitter.com/espnfc/status/ 930189030603542529 …;;;#hk95240;9,30223E+17;https://twitter.com/Bdan_14/status/930223398055301120;
WestBromFooty;13/11/2017 21:58;0;0;Watch Italy 's iconic World Cup moments http://www. westbromfootball.com/watch-italys-i conic-world-cup-moments/ … pic.twitter.com/4IA1boiKvt;;;;9,30223E+17;https://twitter.com/WestBromFooty/status/930223385673633792;
nicolasbiondi13;13/11/2017 21:58;0;4;ill be pushing my 30s next time italy is in a world cup;;;;9,30223E+17;https://twitter.com/nicolasbiondi13/status/930223383152939013;
MisSylSaidSoSad;13/11/2017 21:58;0;0;seriously Italy ? no world cup ?!;;;;9,30223E+17;https://twitter.com/MisSylSaidSoSad/status/930223382129287168;
joelrudinas03;13/11/2017 21:58;0;0;Today is a sad day for all Italy . We won't go to Russia for the World Cup next year after ending the second leg 0-0. We lose 1-0 on aggregate. IMO Ventura has to go. He hasn't been convincing at all during the WC qualifiers.;;;;9,30223E+17;https://twitter.com/joelrudinas03/status/930223367671627776;
afm11;13/11/2017 21:58;0;2;Italys World Cup exit will have a bigger impact on Italy then brexit with on Britain;;;;9,30223E+17;https://twitter.com/afm11/status/930223363573911553;
oshuaj;13/11/2017 21:58;0;0;Italy and USA should hold their own soccer tournament of teams that didn't make the #WorldCup and I'll watch that instead. #USMNT;;;#WorldCup #USMNT;9,30223E+17;https://twitter.com/oshuaj/status/930223354002444288;
Sokkaa_RSS;13/11/2017 21:58;0;0;'Sorry' Buffon ends Italy career in tears as his side miss first World Cup since 1958 http://www. bbc.co.uk/sport/football /41977749 … pic.twitter.com/VHIUeIPsZ0;;;;9,30223E+17;https://twitter.com/Sokkaa_RSS/status/930223350827405312;
lozinhalegal;13/11/2017 21:58;0;0;Wth! A World Cup without four-time champion Italy ! #FifaWorldCup2018 #FifaWorldCup #WorldCup #Italy pic.twitter.com/1NacJJBpzL;;;#FifaWorldCup2018 #FifaWorldCup #WorldCup #Italy;9,30223E+17;https://twitter.com/lozinhalegal/status/930223347207634944;
cimiii19;13/11/2017 21:58;0;0;'Sorry' Buffon ends Italy career in tears as his side miss first World Cup since 1958 http:// ift.tt/2mnGO3C;;;;9,30223E+17;https://twitter.com/cimiii19/status/930223335321079808;
kennybams;13/11/2017 21:58;0;0;can I say Nigeria is better than Italy ......they failed to qualify for the Worldcup ....but we did. Npl Vs seria a......;;;;9,30223E+17;https://twitter.com/kennybams/status/930223317793038337;
didio_21;13/11/2017 21:58;5;17;I love the people who talk shit about Italy not makin the World Cup come from a country that doesn't even know how to kick a fuckin ball;;;;9,30223E+17;https://twitter.com/didio_21/status/930223286276931584;
Russia24x7;13/11/2017 21:58;0;0;"Italy misses World Cup for first time since 1958; Sweden clinches Russia 2018 spot - http:// CBSSports.com http:// dlvr.it/Q0nb0F";;;;9,30223E+17;https://twitter.com/Russia24x7/status/930223284741816320;
ChrisFoster812;13/11/2017 21:58;0;0;@Jaredd410 Outside of Germany winning #WorldCup2018 , the rest of the field is wide open thanks to Chile, Cameroon, Italy and Holland joing the #USMNT watching the World Cup on Television;;@Jaredd410;#WorldCup2018 #USMNT;9,30223E+17;https://twitter.com/ChrisFoster812/status/930223283747868673;
lucas_manning3;13/11/2017 21:58;0;3;Doesn’t feel right Italy not being in the World Cup;;;;9,30223E+17;https://twitter.com/lucas_manning3/status/930223257239932928;
StevenDownes2;13/11/2017 21:57;0;0;Italy not qualifying for a World Cup since 1958. Wow. At least we get to them. We get embarrassed in them, but at least we get there. It will be strange without them.;;;;9,30223E+17;https://twitter.com/StevenDownes2/status/930223248637390848;
MarioMontaglian;13/11/2017 21:57;0;2;if someone said to you that Italy would not be in World Cup next year before today. https:// twitter.com/ABCSharkTank/s tatus/929907671683256320 …;;;;9,30223E+17;https://twitter.com/MarioMontaglian/status/930223237291585536;
K_mc06;13/11/2017 21:57;0;1;If Giovinco played, Italy would have won the world cup .;;;;9,30223E+17;https://twitter.com/K_mc06/status/930223230782230529;
misstarslover_;13/11/2017 21:57;0;2;Me: Finally being calm after crying & having a meltdown for like 1 1/2 hours cuz Italy & Gigi are out of worldcup . Mom calls: How are you? Me: Fine. Mom: Mmm are u crying right? Just remember that Italia is one of the best teams & Buffon is the best ever... Me: pic.twitter.com/8bki1SsyAl;;;;9,30223E+17;https://twitter.com/misstarslover_/status/930223216257306625;
Arashmania;13/11/2017 21:57;0;0;#MamaMia ! #Italy fails to make it to the #WorldCup ! Sorry to hear that about the #Azurri ! via @BBCSport #WorldCupPlayOff #ItalySweden #soccer #FIFA https:// twitter.com/BBCSport/statu s/930189193971687427 …;;@BBCSport;#MamaMia #Italy #WorldCup #Azurri #WorldCupPlayOff #ItalySweden #soccer #FIFA;9,30223E+17;https://twitter.com/Arashmania/status/930223190751657984;
LifewithAbz;13/11/2017 21:57;0;3;Mad no Italy in the World Cup;;;;9,30223E+17;https://twitter.com/LifewithAbz/status/930223190659485696;
iAlifJerichoooo;13/11/2017 21:57;0;0;World cup without italy . Damn it, we will miss you Buffon;;;;9,30223E+17;https://twitter.com/iAlifJerichoooo/status/930223173336932352;
yousefahmed619;13/11/2017 21:57;0;0;World cup without Buffon and Italy is the Saddest thing. 4 legends leaves international football on some day https:// twitter.com/sportbible/sta tus/930210503389048832 …;;;;9,30223E+17;https://twitter.com/yousefahmed619/status/930223172036816896;
itspablito24;13/11/2017 21:57;0;1;Italy missing the world cup makes me so sad, but ONLY for this legend https:// twitter.com/IkerCasillas/s tatus/930202839191875585 …;;;;9,30223E+17;https://twitter.com/itspablito24/status/930223169184526336;
rojinho17;13/11/2017 21:57;0;0;World Cup won’t be the same without Italy .;;;;9,30223E+17;https://twitter.com/rojinho17/status/930223155318280192;
ErickXOrizaba;13/11/2017 21:57;0;7;Italy not in the World Cup , United States not in the World Cup , the Netherlands not in the World Cup , Chile not in the World Cup , it’s going to be an interesting World Cup;;;;9,30223E+17;https://twitter.com/ErickXOrizaba/status/930223155242774528;
Mizteerio;13/11/2017 21:57;0;0;Because World Cup without Italy is a big deal;;;;9,30223E+17;https://twitter.com/Mizteerio/status/930223152172474368;
isaiahlunaa;13/11/2017 21:57;0;2;italy definitely deserves to be in the world cup , i’m gutted to know they won’t be :/;;;;9,30223E+17;https://twitter.com/isaiahlunaa/status/930223124167081984;
Andra_Dino;13/11/2017 21:57;0;0;World Cup without Italy pic.twitter.com/WTI20cL5Vc;;;;9,30223E+17;https://twitter.com/Andra_Dino/status/930223120866197504;
fmamms;13/11/2017 21:57;0;0;Italy to miss the World Cup for the first time in 60 years !!!! #disgrace #WorldCup #cantbelieveit;;;#disgrace #WorldCup #cantbelieveit;9,30223E+17;https://twitter.com/fmamms/status/930223113605865472;
ChrsBsm;13/11/2017 21:57;0;1;Didnt think id be this sad to see Italy miss the World Cup https:// twitter.com/brfootball/sta tus/930218765220007936 …;;;;9,30223E+17;https://twitter.com/ChrsBsm/status/930223109021585408;
cecealways_;13/11/2017 21:57;0;0;It's okay, we still have that germany- italy semi final in 2006 to keep us company while you will play the world cup;;;;9,30223E+17;https://twitter.com/cecealways_/status/930223107142496257;
GeorgeBakhos1;13/11/2017 21:57;2;10;11 years ago #Italy won the FIFA World Cup , today they failed to qualify for it .Italian domestic league has also lost global interest and on a massive decline. What has happened to Italian football?;;;#Italy;9,30223E+17;https://twitter.com/GeorgeBakhos1/status/930223092097359872;
MileHighCape;13/11/2017 21:57;0;0;Italy won’t advance to the World Cup for the first time since 1958 because they didn’t play Sebastian Giovinco. pettiness cost them;;;;9,30223E+17;https://twitter.com/MileHighCape/status/930223090910486528;
DCardakaris;13/11/2017 21:57;0;0;After your discussion the other day on the show. Last 6 World Cup playoff games.... Honduras 0-0 Australia New Zealand 0-0 Peru Denmark 0-0 Ireland Switzerland 0-0 N Ireland Greece 0-0 Croatia Italy 0-0 Sweden Now 569 mins (9.5 hours) since last goal when Sweden scored on Fri.;;;;9,30223E+17;https://twitter.com/DCardakaris/status/930223081393504256;
MattHafizz;13/11/2017 21:57;0;0;World Cup without Italy n Netherland.;;;;9,30223E+17;https://twitter.com/MattHafizz/status/930223080403644416;
ledrewgarry;13/11/2017 21:57;0;0;I was in love with Italy until they ignore Giovinco’s form in MLS. But now it’s just “ha ha ha” for me to see them did not qualify for the World Cup 2018.;;;;9,30223E+17;https://twitter.com/ledrewgarry/status/930223079309025281;
MetEvaine;13/11/2017 21:57;1;1;I'm pretty shocked that Italy hasn't qualified for the World Cup . Who the hell am I gonna yell at now?;;;;9,30223E+17;https://twitter.com/MetEvaine/status/930223065002397696;
iibbnnooee;13/11/2017 21:57;0;0;"Oohh italy  @TheFootyStands : Italy have not qualified for the World Cup for the first time since 1958! pic.twitter.com/i1f1PFH7nH """"";;@TheFootyStands;;9,30223E+17;https://twitter.com/iibbnnooee/status/930223052494950401;
dboetan7i;13/11/2017 21:57;4;7;Italy 's elimination just goes to show that no nation, no matter how prestige they are, has a divine right to be in the World Cup .;;;;9,30223E+17;https://twitter.com/dboetan7i/status/930223049970012160;
SignoraFallon;13/11/2017 21:57;0;1;Italy out of the World Cup First time since 1958 pic.twitter.com/H16svZgbvO;;;;9,30223E+17;https://twitter.com/SignoraFallon/status/930223028755206145;
Fdy31330Chandle;13/11/2017 21:57;0;0;Sweden stand tall amid Italy onslaught to book place at Russia World Cup http:// gestyy.com/wrH6pT pic.twitter.com/js7mK9jSjk;;;;9,30223E+17;https://twitter.com/Fdy31330Chandle/status/930223024007081984;
OrijoDotNg;13/11/2017 21:57;0;0;Italy 0 Sweden 0 (0-1 agg): Ventura on the brink as Azzurri miss first World Cup in 60 years http:// dlvr.it/Q0nZh7;;;;9,30223E+17;https://twitter.com/OrijoDotNg/status/930223016637734912;
AusOgre;13/11/2017 21:57;0;0;Italy failed to make soccer world cup ba ha ha ha ha ha ha @misspn005 ha ha ha ha;;@misspn005;;9,30223E+17;https://twitter.com/AusOgre/status/930223004818305026;
AFP_Sport;13/11/2017 21:56;3;0;End of an era? Four-time World Cup winners Italy fail to qualify for first time since 1958. Buffon, Barzagli and De Rossi retire: http:// u.afp.com/4VFT @EmmelineAMoore pic.twitter.com/PJknZTDMTz;;@EmmelineAMoore;;9,30223E+17;https://twitter.com/AFP_Sport/status/930222977588908033;
Musaskoroma1;13/11/2017 21:56;0;0;Twitter Reacts As Italy Fail To Qualify For The World Cup And Buffon Retires http:// fb.me/EaJgJrSc;;;;9,30223E+17;https://twitter.com/Musaskoroma1/status/930222967484813312;
GuhanBM1;13/11/2017 21:56;2;1;“It’s a shame my last official game coincided with the failure to qualify for a World Cup .” A world cup without Italy for neay 5 decades Goodbye #Buffon #ItalySweden pic.twitter.com/m9q9U1ZVGH;;;#Buffon #ItalySweden;9,30223E+17;https://twitter.com/GuhanBM1/status/930222943434452992;
YusufiyaTweets;13/11/2017 21:56;0;0;For the first in 60 years Italy will not play in the world cup . What happened to the world? #Italy;;;#Italy;9,30223E+17;https://twitter.com/YusufiyaTweets/status/930222940750319617;
Fareed_herrera;13/11/2017 21:56;0;0;World Cup 2006 Group D Italy Ghana USA Czech All missing in 2018;;;;9,30223E+17;https://twitter.com/Fareed_herrera/status/930222922249195526;
dannybefresh;13/11/2017 21:56;0;0;Shame on italy soccer. Not right that legends like buffon and chiellini need to be part of squad who missed world cup for 1st time in 60 yrs;;;;9,30223E+17;https://twitter.com/dannybefresh/status/930222918872678400;
VicPeartree;13/11/2017 21:56;0;0;WOW! First time Italy has not qualified for the World Cup in my lifetime.;;;;9,30223E+17;https://twitter.com/VicPeartree/status/930222900535267332;
tufkaa;13/11/2017 21:56;0;0;Italy fails to qualify for World Cup after draw with Sweden (from @AP ) https:// apnews.com/bf8abd4093cf4c 5b9d32cc002569cf43 …;;@AP;;9,30223E+17;https://twitter.com/tufkaa/status/930222877391155201;
AbdisalamAato;13/11/2017 21:56;0;1;Oh My! #Italia wont be at the #WorldCup #Italy fails to qualify for #2018WorldCup after drawing with #Sweden - http:// bartamaha.com/italy-fails-to -qualify-for-2018-world-cup-after-drawing-with-sweden/ …;;;#Italia #WorldCup #Italy #2018WorldCup #Sweden;9,30223E+17;https://twitter.com/AbdisalamAato/status/930222872785817600;
pmoya1980;13/11/2017 21:56;0;1;Sad news!! A World Cup without Italy . With the USA also missing the World Cup along with the Netherlands this Cup is lacking star power. Should be interesting. https:// twitter.com/WSJ/status/930 221266853924865 …;;;;9,30223E+17;https://twitter.com/pmoya1980/status/930222864980066304;
soccercrank;13/11/2017 21:56;0;2;If Italy had pro/rel they would have qualified for the World Cup;;;;9,30223E+17;https://twitter.com/soccercrank/status/930222860366475264;
shafizanlee;13/11/2017 21:56;0;0;World Cup 2018 without Italy ?;;;;9,30223E+17;https://twitter.com/shafizanlee/status/930222858168500225;
OpinionsNG;13/11/2017 21:56;0;0;Buffon Cries as Italy Fails to Qualify for World Cup and his Career with the Azzurri Ends http://www. opinions.ng/buffon-cries-i taly-fails-qualify-world-cup-career-azzurri-ends/ … pic.twitter.com/GgUczVqFBu;;;;9,30223E+17;https://twitter.com/OpinionsNG/status/930222841374609409;
JamalAbouzahr;13/11/2017 21:56;0;0;No World Cup for Italy is HUGE.;;;;9,30223E+17;https://twitter.com/JamalAbouzahr/status/930222794247417856;
CmdotCom_En;13/11/2017 21:56;10;6;#Ventura refuses to resign after #Italy #WorldCup shame #ITASWE http://www. calciomercato.com/en/news/italy- ventura-refuses-to-resign-after-world-cup-shame-12299 … pic.twitter.com/tYDFSgf9A0;;;#Ventura #Italy #WorldCup #ITASWE;9,30223E+17;https://twitter.com/CmdotCom_En/status/930222785053577222;
Nissrine_Bel;13/11/2017 21:56;1;4;sad to know that buffon is not going to play his final world cup #italy;;;#italy;9,30223E+17;https://twitter.com/Nissrine_Bel/status/930222775683506176;
GGBruyere;13/11/2017 21:56;0;1;#WorldCup2018 is going to be really odd without team #Italy . I wonder if the number of free kicks awarded will go way down as a result of this. #Football #Soccer #WorldCup pic.twitter.com/pQ9Bp4e6ak;;;#WorldCup2018 #Italy #Football #Soccer #WorldCup;9,30223E+17;https://twitter.com/GGBruyere/status/930222754414125057;
BurnOutFC;13/11/2017 21:56;0;0;How couldn't italy make it to the world cup blows my mind so much talent yet still can't make it;;;;9,30223E+17;https://twitter.com/BurnOutFC/status/930222754246381574;
Sara_Yasmin;13/11/2017 21:56;0;0;World Cup without Italy is;;;;9,30223E+17;https://twitter.com/Sara_Yasmin/status/930222752774025216;
VincentMTiberi;13/11/2017 21:55;0;0;Sweden Knock Italy Out Of World Cup Qualifying http:// deadspin.com/sweden-knock-i taly-out-of-world-cup-qualifying-1820411395?utm_medium=sharefromsite&utm_source=Deadspin_twitter … via @deadspin;;@deadspin;;9,30223E+17;https://twitter.com/VincentMTiberi/status/930222710923386880;
updatesnews6;13/11/2017 21:55;0;0;Italy players devastated after missing World Cup http://www. updatesnews.com/italy-players- devastated-after-missing-world-cup/ …;;;;9,30223E+17;https://twitter.com/updatesnews6/status/930222704740925440;
oldathers;13/11/2017 21:55;0;1;Not an Italy fan, but absolutely gutted this legend won’t be at the World Cup . One of the absolute GREATEST of the game https:// twitter.com/football__twee t/status/930197281655095296 …;;;;9,30223E+17;https://twitter.com/oldathers/status/930222702585155585;
arifurldn;13/11/2017 21:55;0;2;How are Italy not going to the World Cup fam;;;;9,30223E+17;https://twitter.com/arifurldn/status/930222671102709760;
yungFidaTheGOAT;13/11/2017 21:55;0;0;Buffon was a big reason for the 06' Italy World Cup , a true legend... #PeakOnGigi;;;#PeakOnGigi;9,30223E+17;https://twitter.com/yungFidaTheGOAT/status/930222662919577600;
JStevo21;13/11/2017 21:55;0;0;Wow. Italy fail to reach the World Cup . Do you know what? I had a feeling they would. #ItaliaSvezia #ItalySweden #WorldCup2018 #WCQ2018;;;#ItaliaSvezia #ItalySweden #WorldCup2018 #WCQ2018;9,30223E+17;https://twitter.com/JStevo21/status/930222660889477127;
CGTNOfficial;13/11/2017 21:55;79;125;4-time champion Italy miss out on World Cup for 1st time in 60 years as Sweden qualifies with 1-0 aggregate victory https:// goo.gl/SJzTyV pic.twitter.com/5NYkUeYhu0;;;;9,30223E+17;https://twitter.com/CGTNOfficial/status/930222648432279552;
AfricanSpotligh;13/11/2017 21:55;0;0;For the first time in 60 years, Italy will not be part of the World Cup .. http:// bit.ly/2zHrJNk Italy failed to... http:// fb.me/71aKmUOeM;;;;9,30223E+17;https://twitter.com/AfricanSpotligh/status/930222641742516224;
RomaNewsOnly;13/11/2017 21:55;0;0;#Roma #ForzaRoma #ASRoma Italy Fails to Qualify for 2018 World Cup #lr24 #GialloRossi #SerieA http:// dld.bz/gt5qt;;;#Roma #ForzaRoma #ASRoma #lr24 #GialloRossi #SerieA;9,30223E+17;https://twitter.com/RomaNewsOnly/status/930222615620390913;
halftimewinner;13/11/2017 21:55;0;0;FT! Italy miss out on World Cup for the first time since 1958! Reaction live on SS Football http://skysports.t.. http:// dld.bz/gt5pT;;;;9,30223E+17;https://twitter.com/halftimewinner/status/930222606355193857;
10vEleven;13/11/2017 21:55;0;0;FT! Italy miss out on World Cup for the first time since 1958! Reaction live on SS Football http://skysports.t.. http:// dld.bz/gt5pT;;;;9,30223E+17;https://twitter.com/10vEleven/status/930222604530733056;
SocialLifeMiami;13/11/2017 21:55;0;0;Italy will be the only previous winner of the World Cup not to be in Russia http:// on.wsj.com/2yYn3Wr;;;;9,30223E+17;https://twitter.com/SocialLifeMiami/status/930222600135106560;
LouisBeneventi;13/11/2017 21:55;1;5;(RANT) ITALY FAIL TO QUALIFY FOR RUSSIA 2018! #ITASWE #ROADTORUSSIA2018 #VENTURAOUT #AZZURI #ITALY #WORLDCUP http:// youtu.be/z1DsJwdgnv0?a;;;#ITASWE #ROADTORUSSIA2018 #VENTURAOUT #AZZURI #ITALY #WORLDCUP;9,30223E+17;https://twitter.com/LouisBeneventi/status/930222599434579969;
Hugom2498;13/11/2017 21:55;0;0;Would have been buffons last World Cup but it's Italy 's fault they fucking mega tweaked with a fire squad;;;;9,30223E+17;https://twitter.com/Hugom2498/status/930222571471101952;
carolinapetes;13/11/2017 21:55;0;0;RT GolfHub24: The post Italy fail to qualify for World Cup for first time in 60 years after heroic Sw... … https:// twitter.com/i/web/status/9 30221923019165698 …;;;;9,30223E+17;https://twitter.com/carolinapetes/status/930222557088960512;
rodrijnr;13/11/2017 21:55;0;1;two national teams (Netherlands & italy ) i started following from a young age, not paticipating in nxt yr world cup is crazy.;;;;9,30223E+17;https://twitter.com/rodrijnr/status/930222550969352194;
SerpentsOfInter;13/11/2017 21:55;17;36;Italy v Sweden, World Cup play-off second leg: 72,696 at San Siro Inter v Torino, ordinary Serie A match with lunchtime kick-off: 71,581 at San Siro;;;;9,30223E+17;https://twitter.com/SerpentsOfInter/status/930222550533238784;
ottawasuncom;13/11/2017 21:55;0;1;Italy in danger of missing first World Cup since 1958 http:// ow.ly/9OYT30gxrll pic.twitter.com/qUKNXnzj8T;;;;9,30223E+17;https://twitter.com/ottawasuncom/status/930222539858694144;
AFC_Zafar;13/11/2017 21:55;0;0;Italy not making a World Cup is genuinely sad. Love watching play in tournaments. But there is so much sensationalism about them not qualifying. It happens to the biggest nations from time to time;;;;9,30223E+17;https://twitter.com/AFC_Zafar/status/930222538692661248;
