username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;
urboizb;13/03/2018 20:59;0;0;Tbh the ONLY person who still has faith in a player;;;;9,7371E+17;https://twitter.com/urboizb/status/973710210270449665;
MickiMagic97;13/03/2018 20:59;0;0;Haters gonna celebrate , we are just going to watch it;;;;9,7371E+17;https://twitter.com/MickiMagic97/status/973710197943250944;
davie_g10;13/03/2018 20:59;0;0;No passion, no drive and just wanted to sit back, that’s not how to play in the best club competition in the world it’s a disgrace and should be refunded for paying to watch that tonight;;;;9,7371E+17;https://twitter.com/davie_g10/status/973710196257316864;
Griezmannility;13/03/2018 20:59;0;0;He’s your best player now shut up;;;;9,7371E+17;https://twitter.com/Griezmannility/status/973710182093152257;
Ahmedmu88747609;13/03/2018 20:59;0;1;Manchester United Goodbye .. We will only watch you in.. the Premier League pic.twitter.com/IbIOtwYJNY;;;;9,7371E+17;https://twitter.com/Ahmedmu88747609/status/973710179589083137;
A_Redo91;13/03/2018 20:59;0;1;Ya the team selection after the weekend was strange to begin with. Great chance to win the FA Cup. Need to get top 4 sorted asap!;;;;9,7371E+17;https://twitter.com/A_Redo91/status/973710176736960512;
Mr_writer1985;13/03/2018 20:59;0;0;I think it's our lack of options in defence and midfield that's led him to this. We started brightly, but injuries meant he had to change, now he's sticking with caution until he can improve his options in the summer.;;;;9,7371E+17;https://twitter.com/Mr_writer1985/status/973710174534893569;
nanahasty2;13/03/2018 20:59;0;0;Mourinho should just leave @ManUtd team alone;;@ManUtd;;9,7371E+17;https://twitter.com/nanahasty2/status/973710163629821952;
Es_qweci;13/03/2018 20:59;0;0;The L is all on @Manutd . Enough of the Mou noise.;;@Manutd;;9,7371E+17;https://twitter.com/Es_qweci/status/973710150270902272;
LfcRedman1991;13/03/2018 20:59;0;0;Are Manchester United the draw Mo....wait don't answer that hahahahahahaaaaaaa!;;;;9,7371E+17;https://twitter.com/LfcRedman1991/status/973710112178262016;
RealSunilKumar;13/03/2018 20:59;0;0;Friend asked me what is overconfidence, then I showed @ManUtd Home ground lo lost endira in a big event Jose papam #ChampionsLeague;;@ManUtd;#ChampionsLeague;9,7371E+17;https://twitter.com/RealSunilKumar/status/973710111653933057;
kniikpahkpah;13/03/2018 20:59;1;2;This is what happens when you use apor (Europa) to enter university (UCL) oseeeeey Manchester United #GGMU - Goodbye Goodbye Manchester United;;;#GGMU;9,7371E+17;https://twitter.com/kniikpahkpah/status/973710106985750529;
MansurAhmed786;13/03/2018 20:59;0;0;@rioferdy5 what’s your ideal front 3 for our team? Imo Sanchez should be dropped and we should have Lukaku, Rashford and Martial. Your opinion?;;@rioferdy5;;9,7371E+17;https://twitter.com/MansurAhmed786/status/973710100014731264;
Danotelli_;13/03/2018 20:59;0;0;LOOOOOL nah don't have it @ManUtd https:// twitter.com/bravebatshuayi /status/973672777424211968 …;;@ManUtd;;9,7371E+17;https://twitter.com/Danotelli_/status/973710095359119360;
majormaina;13/03/2018 20:59;0;1;Manchester United severed off the Uefa league title by tactical Seville.;;;;9,7371E+17;https://twitter.com/majormaina/status/973710088149065728;
Rankyb1;13/03/2018 20:59;0;1;Ehehehehe, he dey cry? Don't start pls...the right time is coming...uhuhuh;;;;9,7371E+17;https://twitter.com/Rankyb1/status/973710083619217408;
Saif616;13/03/2018 20:59;0;0;@ManUtd employ Zinedine Zidane when he inevitably gets sacked from @realmadrid #mouout #zizouin;;@ManUtd @realmadrid;#mouout #zizouin;9,7371E+17;https://twitter.com/Saif616/status/973710079504547841;
Johnp19769;13/03/2018 20:59;0;0;OF COURSE...WE ARE NOT A MILLION MILES BEHIND CITY...WE WERE WINNING THE LEAGUE UNTIL POGBA GOT INJURED AND FOR A FEW MONTHS WE HAD JUST 2 MIDFIELDERS...CANT B SUCCESSFUL WITH ONLY FIT MIDFIELDERS AVAILBLE;;;;9,7371E+17;https://twitter.com/Johnp19769/status/973710069887102976;
kelvinxpi;13/03/2018 20:59;0;0;Get this filthy thing out of my club. @ManUtd https:// twitter.com/manutdvines/st atus/973699418238128128 …;;@ManUtd;;9,7371E+17;https://twitter.com/kelvinxpi/status/973710058012979200;
dafjonesmusic;13/03/2018 20:59;0;1;it’s clear José doesn’t care for @ManUtd - only himself. Shocking to talk in such a way moments after you’ve been responsible for tonight’s defeat. Players are equally at fault but the manager sets the tactics and is paid to make such decisions. #MourinhoOut #mufc #MUNSEV https:// twitter.com/utdxtra/status /973696038333763585 …;;@ManUtd;#MourinhoOut #mufc #MUNSEV;9,7371E+17;https://twitter.com/dafjonesmusic/status/973710045753085952;
DjSupreme_SA;13/03/2018 20:58;0;0;@ChelseaFC is going offline like their friend @ManUtd tomorrow! https:// twitter.com/FootballFunnys /status/973679263479140352 …;;@ChelseaFC @ManUtd;;9,7371E+17;https://twitter.com/DjSupreme_SA/status/973710019249270784;
kvng_dayo;13/03/2018 20:58;0;3;When Manchester United fans see Ben Yedder. pic.twitter.com/Q6DDzvsAC2;;;;9,7371E+17;https://twitter.com/kvng_dayo/status/973710004791513088;
NeilMcGowan7;13/03/2018 20:58;0;2;"#Mourinho should remember as well as getting knocked out in the last 16, winning the champions league is also nothing new"" for @ManUtd . So would he have had the same response if he'd won the @ChampionsLeague this year?""";;@ManUtd @ChampionsLeague;#Mourinho;9,7371E+17;https://twitter.com/NeilMcGowan7/status/973709999091396609;
1971winds;13/03/2018 20:58;0;0;Is this really the manager of @ManUtd ....has to be a joke? #MUFC #UCL https:// twitter.com/OliverKayTimes /status/973686147338686466 …;;@ManUtd;#MUFC #UCL;9,7371E+17;https://twitter.com/1971winds/status/973709982863712258;
therancidsix1;13/03/2018 20:58;0;3;Potchetino and tuscel. Two right there;;;;9,7371E+17;https://twitter.com/therancidsix1/status/973709976442163205;
UNITED2064;13/03/2018 20:58;0;0;Losing is awful but seeing the interviews tonight are just horrendous.What have @ManUtd become. https:// twitter.com/MUFCScoop/stat us/973708769925500930 …;;@ManUtd;;9,7371E+17;https://twitter.com/UNITED2064/status/973709956435337217;
UtdFan4;13/03/2018 20:58;0;0;@RomeluLukaku9 you played your heart out today and even got a goal for yourself.Not d result u would have wanted but we love & appreciate you. You have massively improved all round. You bring so much to the team. Keep working hard, the trophies will come.;;@RomeluLukaku9 @ManUtd;;9,7371E+17;https://twitter.com/UtdFan4/status/973709941960790017;
UtdAddictMUFC;13/03/2018 20:58;0;0;"LONG BALL MOURINHO!"" #ManchesterUnited 1-2 #Sevilla FANCAM | Youtube http://www. football-addict.com/article/manche ster-united/youtube/5aa863d0e054472dcc0f7ef2/long-ball-mourinho-manchester-united-1-2-sevilla-fancam?lang=en&utm_campaign=post-auto&utm_medium=twitter&utm_source=united-addict-en …""";;;#ManchesterUnited #Sevilla;9,7371E+17;https://twitter.com/UtdAddictMUFC/status/973709919177330689;
EncikRil;13/03/2018 20:58;0;0;#GGMU Gagal Gagal Manchester United;;;#GGMU;9,7371E+17;https://twitter.com/EncikRil/status/973709918678077440;
johannes_eugen;13/03/2018 20:58;0;4;Overrated coach / overrated team / overrated league;;;;9,7371E+17;https://twitter.com/johannes_eugen/status/973709914525839360;
MUFCReporter;13/03/2018 20:58;0;0;Manchester United and Jose Mourinho got what they deserved vs Sevilla http://www. mufcreport.com/manchester-uni ted-and-jose-mourinho-got-what-they-deserved-vs-sevilla/ …;;;;9,7371E+17;https://twitter.com/MUFCReporter/status/973709895370465280;
KoooraAe;13/03/2018 20:58;0;0;Banega shows up Fellaini as Sevilla dump out Manchester United : Argentina midfielder was… https:// goo.gl/fb/hMZ7uJ;;;;9,7371E+17;https://twitter.com/KoooraAe/status/973709870028509184;
chinmayd92;13/03/2018 20:58;0;0;@ManUtd Baffling is the word for the team ever since Ferguson left. Player movements don’t seem to have a purpose, no fluidity in the attack and performances carry no momentum;;@ManUtd;;9,7371E+17;https://twitter.com/chinmayd92/status/973709868153663489;
appywalk;13/03/2018 20:58;0;0;useless @Alexis_Sanchez;;@Alexis_Sanchez;;9,7371E+17;https://twitter.com/appywalk/status/973709867121721344;
tonyh10_lfc;13/03/2018 20:58;0;0;I wouldn't 1-2 be a @ManUtd fan right now pic.twitter.com/f3SLSceR2Z;;@ManUtd;;9,7371E+17;https://twitter.com/tonyh10_lfc/status/973709853490319360;
GlenGlenkaunda;13/03/2018 20:58;0;0;The moment I saw the line up I knew what was coming. Mourinho time to go;;;;9,7371E+17;https://twitter.com/GlenGlenkaunda/status/973709853314240512;
iamItalian9;13/03/2018 20:58;0;0;@ManUtd choked today.. all that talent and they are consistently a let down.. #ManUnitedSevilla #ChampionsLeague;;@ManUtd;#ManUnitedSevilla #ChampionsLeague;9,7371E+17;https://twitter.com/iamItalian9/status/973709848239050753;
kimnbarry0630;13/03/2018 20:58;0;0;@ManUtd why did you not start @juanmata8 @mctominay10 . The match against @LFC was great!! Why change???;;@ManUtd @juanmata8 @mctominay10 @LFC;;9,7371E+17;https://twitter.com/kimnbarry0630/status/973709847173763073;
s_duford;13/03/2018 20:58;0;0;Worse United ? Manchester United or United Airlines?;;;;9,7371E+17;https://twitter.com/s_duford/status/973709833638760449;
arep_lat;13/03/2018 20:58;0;0;Takpe ford. Dont worry u are not alone. Mintak fans spurs temankan ko;;;;9,7371E+17;https://twitter.com/arep_lat/status/973709829398151168;
oldskull_papas;13/03/2018 20:58;0;0;I can count how many times Sevilla has won away matches this season and is very few so please just do me a favour and sack this coach before I switch club please;;;;9,7371E+17;https://twitter.com/oldskull_papas/status/973709824079704064;
Soundyboy;13/03/2018 20:58;0;0;Love a bit of Hillsborough;;;;9,7371E+17;https://twitter.com/Soundyboy/status/973709819365462016;
footy90com;13/03/2018 20:58;0;0;Football News: #manchester #united #shock Retweet to let your friends know! http:// footy90.com/news/article/5 869259-Man-Uniteds-shock-defeat-to-Sevilla-demonstrates-Mourinho-is-out-of-touch …;;;#manchester #united #shock;9,7371E+17;https://twitter.com/footy90com/status/973709809961897989;
MUFCReporter;13/03/2018 20:58;0;0;Manchester United 1-2 Sevilla (agg 1-2): Ben Yedder double sees Red Devils knocked out of Champions League http://www. mufcreport.com/manchester-uni ted-1-2-sevilla-agg-1-2-ben-yedder-double-sees-red-devils-knocked-out-of-champions-league/ …;;;;9,7371E+17;https://twitter.com/MUFCReporter/status/973709804354011136;
davocvi;13/03/2018 20:57;0;0;@ManUtd @SpursOfficial Champions League last 16 not so easy eh?;;@ManUtd @SpursOfficial;;9,7371E+17;https://twitter.com/davocvi/status/973709793079607296;
MUFCReporter;13/03/2018 20:57;0;0;Manchester United 1-2 Sevilla (agg 1-2): Red Devils rated and slated http://www. mufcreport.com/manchester-uni ted-1-2-sevilla-agg-1-2-red-devils-rated-and-slated/ …;;;;9,7371E+17;https://twitter.com/MUFCReporter/status/973709781558091776;
ninooctavian;13/03/2018 20:57;0;0;it was 2005 very long time ago, i asked when last liverpool lift trophies? Let me know;;;;9,7371E+17;https://twitter.com/ninooctavian/status/973709764235468802;
CorranTrotter;13/03/2018 20:57;1;1;Amendola - GONE Butler - GONE Manchester United ’s Champions League Football - GONE So let’s keep this trend going by getting Mourinho - GONE. His comments after the game about our football club is disgusting and doesn’t deserve to be the manager. #MUFC;;;#MUFC;9,7371E+17;https://twitter.com/CorranTrotter/status/973709761618305024;
Sport_RightNow;13/03/2018 20:57;0;0;Manchester United legends rip into Champions League flops after humiliation against… https:// goo.gl/fb/BLwMu6 #mirror;;;#mirror;9,7371E+17;https://twitter.com/Sport_RightNow/status/973709754731286530;
Sport_RightNow;13/03/2018 20:57;0;0;Liverpool superstar Mo Salah hits back at Manchester United in cheeky tweet after… https:// goo.gl/fb/3wneKw #mirror;;;#mirror;9,7371E+17;https://twitter.com/Sport_RightNow/status/973709751036141570;
soccer_mate;13/03/2018 20:57;0;0;Manchester United legends rip into Champions League flops after humiliation against Sevilla - Manchester United legends Rio Ferdinand and Paul Scholes ripped into Jose Mourinho’s flops after their humiliating Champions League e... https:// goo.gl/WqcgXZ pic.twitter.com/uUB7nOYcyU;;;;9,7371E+17;https://twitter.com/soccer_mate/status/973709731134148608;
DanButler2001;13/03/2018 20:57;1;2;MISSING: Manchester United fans have disappeared following their teams defeat to Sevilla. It is thought they have gone to live back under their rocks after being dumped out of the Champions League by Sevilla. If you have any information, please call 0800 00 2121. Thank you.;;;;9,7371E+17;https://twitter.com/DanButler2001/status/973709725513732097;
thepizzaknight_;13/03/2018 20:57;0;1;As a Manchester United fan all I can do now is turn to Career mode and keep winning myself those cups for my team as a coach #FIFA18;;;#FIFA18;9,7371E+17;https://twitter.com/thepizzaknight_/status/973709723802505216;
ikenna_okpala;13/03/2018 20:57;0;0;"Jose MOURINHO IN!"" Manchester United 1-2 Sevilla FANCAM https:// youtu.be/RDSuqQSFoEI""";;;;9,7371E+17;https://twitter.com/ikenna_okpala/status/973709687903473665;
baloch_rayhaan;13/03/2018 20:57;0;1;Feels like someboday ripped off my chest, took my heart out, cut it into two pieces and then put it back inside. IT HURTS! @ManUtd;;@ManUtd;;9,7371E+17;https://twitter.com/baloch_rayhaan/status/973709679577755649;
lee_bardsley;13/03/2018 20:57;0;0;Yes it’s going to hurt for a while;;;;9,7371E+17;https://twitter.com/lee_bardsley/status/973709678730412032;
Abduzkid;13/03/2018 20:57;1;2;I can't sleep tonight @ManUtd are you happy now;;@ManUtd;;9,7371E+17;https://twitter.com/Abduzkid/status/973709663979163648;
MarcusCandy77;13/03/2018 20:57;1;3;So basically it’s all Manchester United ’s fault,”nothing to do with me mate”;;;;9,7371E+17;https://twitter.com/MarcusCandy77/status/973709663735869440;
Archeria_28;13/03/2018 20:57;0;0;This would never happen on Fergie's watch!;;;;9,7371E+17;https://twitter.com/Archeria_28/status/973709654302670848;
thelfc1892;13/03/2018 20:57;0;0;Where is manchester united ?;;;;9,7371E+17;https://twitter.com/thelfc1892/status/973709649336721408;
iamSelasi;13/03/2018 20:57;0;0;@ManUtd suckers https:// twitter.com/footbalihub/st atus/973678859416633344 …;;@ManUtd;;9,7371E+17;https://twitter.com/iamSelasi/status/973709637336911872;
TheLukakuWay;13/03/2018 20:57;0;0;I liked a @YouTube video http:// youtu.be/oydH-Murt9Q?a Howson: WHY? Manchester United 1-2 Sevilla LIVE REVIEW!;;@YouTube;;9,7371E+17;https://twitter.com/TheLukakuWay/status/973709604499705858;
phnysia;13/03/2018 20:57;1;1;im wondering if Manchester United 's fans are okay. well thats the real result without the help of the 12th man?;;;;9,7371E+17;https://twitter.com/phnysia/status/973709604453433345;
zigitup;13/03/2018 20:57;0;0;4 shots on target over two legs is pathetic. Sevilla had 16 on target. The on and off target combined totals make grim reading as well. Utd a combined 23 and Sevilla 46. Most of Utd's shots were attempted after they went 2 nil down.;;;;9,7371E+17;https://twitter.com/zigitup/status/973709598422130688;
LisaTheHoneybee;13/03/2018 20:57;0;0;Can we all take a moment and laugh at @ManUtd ! pic.twitter.com/unS2aWSMxt;;@ManUtd;;9,7371E+17;https://twitter.com/LisaTheHoneybee/status/973709592428470272;
ikhwan_mohamad_;13/03/2018 20:57;0;2;Manchester United !;;;;9,7371E+17;https://twitter.com/ikhwan_mohamad_/status/973709585646157825;
seanelliott1971;13/03/2018 20:57;0;0;He sure as. Hard one to take tonight especially after the last few weeks.;;;;9,7371E+17;https://twitter.com/seanelliott1971/status/973709585046523904;
lynnehall;13/03/2018 20:57;0;0;If players let him down repeatedly he must drop them, whoever they are. He must reward ambition & flair, not just hard work & obedience. He must inspire those players to produce for @ManUtd or get rid. That’s his job. #Mourinho;;@ManUtd;#Mourinho;9,7371E+17;https://twitter.com/lynnehall/status/973709584048295936;
mr_toulon;13/03/2018 20:57;0;0;JOSE MOURINHO WAS NEVER EVER THE MANAGER FOR MANCHESTER UNITED AND EVEN MORE SO AFTER HIS CHELSEA DEBACLE.;;;;9,7371E+17;https://twitter.com/mr_toulon/status/973709580701257728;
Cedric1727;13/03/2018 20:57;0;4;Yes I can cause the pride LIVES on.;;;;9,7371E+17;https://twitter.com/Cedric1727/status/973709580407660544;
Rydey88;13/03/2018 20:57;0;0;@ManUtd NOT ONE OF YOU ARE FIT TO WEAR A UNITED SHIRT!! DESPICABLE PERFORMANCE!!! MAKES MY PISS BOIL HAVING TO SEE THAT;;@ManUtd;;9,7371E+17;https://twitter.com/Rydey88/status/973709566411202561;
gokuljey;13/03/2018 20:57;0;1;@ManUtd @GNev2 The sooner Mourinho leaves the better. It's LVG all over again. What's the use in spending a lot on attacking players and never utilising them properly. How Fellaini still manages to start games for United is beyond me. Mata and Mctominay d;;@ManUtd @GNev2;;9,7371E+17;https://twitter.com/gokuljey/status/973709562699071488;
FiveStarBoxing;13/03/2018 20:57;0;0;ABSOLUTE STATE! Manchester United 1-2 Sevilla https://www. youtube.com/watch?v=4XoEnB -yDWM … pic.twitter.com/AzDz9LcheT;;;;9,7371E+17;https://twitter.com/FiveStarBoxing/status/973709559318622209;
owhurst;13/03/2018 20:57;0;0;Yeah I understand! Got a draw today. Ended the bracket in 3rd place out of 5 I believe;;;;9,7371E+17;https://twitter.com/owhurst/status/973709554520338432;
KenikoSpacy;13/03/2018 20:56;0;0;He has many attackers with defensive tactics.;;;;9,7371E+17;https://twitter.com/KenikoSpacy/status/973709529207644160;
Centykins24370;13/03/2018 20:56;0;0;Why is the team I've supported for 36 years playing like this against a pretty average team? We have much more talent on the pitch than them,European sides used to be fearful of Man Utd at Old Trafford,it looked like Man Utd were so fearful of losing goal(s) at home.;;;;9,7371E+17;https://twitter.com/Centykins24370/status/973709523469983745;
andreyardon;13/03/2018 20:56;0;0;Great #Sevilla dando baile al #ManchesterUnited #UCL;;;#Sevilla #ManchesterUnited #UCL;9,7371E+17;https://twitter.com/andreyardon/status/973709522391924743;
PoupaeLunla;13/03/2018 20:56;0;1;BBC Sport - Manchester United 1-2 Sevilla (agg: 1-2) http://www. bbc.com/sport/football /43376849 …;;;;9,7371E+17;https://twitter.com/PoupaeLunla/status/973709519808114688;
RamjankiA;13/03/2018 20:56;0;1;"Champions League: Sevilla stun Manchester United to reach quarter-finals; AS Roma edge past Shakhtar Donetsk http://www. firstpost.com/sports/champio ns-league-sevilla-stun-manchester-united-to-reach-quarter-finals-as-roma-edge-past-shakhtar-donetsk-4389269.html …";;;;9,7371E+17;https://twitter.com/RamjankiA/status/973709518289829888;
nilesh14;13/03/2018 20:56;0;0;Wonder how @ManUtd fans will react to this quote by their manager or pic.twitter.com/yOJU3VFdOl;;@ManUtd;;9,7371E+17;https://twitter.com/nilesh14/status/973709509565865984;
zonamya1;13/03/2018 20:56;0;0;New post ( Manchester United showed Sevilla far too much respect in Champions League ...) has been published on - http:// zonamya.com/manchester-uni ted-showed-sevilla-far-too-much-respect-in-champions-league-tie-claims-steven-gerrard/ … pic.twitter.com/wR0IuF2u8v;;;;9,7371E+17;https://twitter.com/zonamya1/status/973709508336758784;
MufcStew4Ever;13/03/2018 20:56;0;0;Weve been shit for time 29 years did you watch the Huddersfield game;;;;9,7371E+17;https://twitter.com/MufcStew4Ever/status/973709507116392448;
pavonesays;13/03/2018 20:56;1;6;Very happy @ManUtd (and @SpursOfficial ) are out of the champions league;;@ManUtd @SpursOfficial;;9,73709E+17;https://twitter.com/pavonesays/status/973709491911892992;
perhblow;13/03/2018 20:56;0;0;I'm RT anytweet with Manchester United and/or Mourinho.. I have all night;;;;9,73709E+17;https://twitter.com/perhblow/status/973709481854021634;
Richardonick1;13/03/2018 20:56;0;0;A lot of big clubs would play with tactics against their will like Man united is doing and end up relegating trust me on that. So pained that people don't realize, all they do is banter the players.;;;;9,73709E+17;https://twitter.com/Richardonick1/status/973709480671240192;
Fitzer88;13/03/2018 20:56;0;0;Don’t think De Gea will be there next season either. He surely can’t put up with that for much longer. He deserves better. Plus he still hasn’t signed this contract @ManUtd are apparently working on. And that result tonight doesnt help that situation;;@ManUtd;;9,73709E+17;https://twitter.com/Fitzer88/status/973709479895273478;
BradleyWorrall;13/03/2018 20:56;0;0;“Pride of Europe” pic.twitter.com/Ogq9ZdIdkv;;;;9,73709E+17;https://twitter.com/BradleyWorrall/status/973709479370940416;
hamza_foy;13/03/2018 20:56;0;0;Times change, managers, players, tactics even the game itself is different now, would love to be pissed off that @ManUtd aren’t playing how they did ‘a few seasons back’ but what is the point?;;@ManUtd;;9,73709E+17;https://twitter.com/hamza_foy/status/973709452644929536;
raifuo;13/03/2018 20:56;0;1;Why Michael Carrick deserves recognition for his United career - Official Manchester United Website http://www. manutd.com/en/Fanzone/New s-And-Blogs/2018/Mar/opinion-michael-carrick-was-worth-every-penny-of-his-manchester-united-transfer-fee.aspx …;;;;9,73709E+17;https://twitter.com/raifuo/status/973709438610755586;
zarif_im;13/03/2018 20:56;0;0;This is what happened when you play 4-2-3-1 with libtard as AM. And pogbird/fellturd as one of the DM. Questions arises as to where the f is Martial, Shaw, McTominay, Mata? Should've played either 4-3-3 or another 4-4-2. Heck a silly 4-2-3-1 with Sanchez & McTominay in it is ok;;;;9,73709E+17;https://twitter.com/zarif_im/status/973709437767581696;
rubab_miswar;13/03/2018 20:56;0;0;Manchester United disaster: Charlie Nicholas makes HUGE Alexis Sanchez demand after defeat pic.twitter.com/HPaUBVCmJG;;;;9,73709E+17;https://twitter.com/rubab_miswar/status/973709433216929792;
fionagreen66;13/03/2018 20:56;0;1;If it’s the former I’d say that because I’d engaged with many campaigns since I opted in and never once took the opportunity to unsubscribe @ManUtd would have a legitimate interest case but if it’s the latter then your right - bad data management will have cost them dearly;;@ManUtd;;9,73709E+17;https://twitter.com/fionagreen66/status/973709429806960640;
Mr_writer1985;13/03/2018 20:56;0;0;Jose has said the same tbf. He wants defenders and midfielders in the summer.;;;;9,73709E+17;https://twitter.com/Mr_writer1985/status/973709420969504769;
Morganslaw;13/03/2018 20:56;0;4;Tottenham face the same problem with #Son as Manchester United have had with Pogba and Sanchez and Arsenal have had with Ozil and...well Sanchez. Losing him for two years. The only difference is. Son isn't going to be on the pitch while lost #COYS #THFC #FT #Sanchez #Ozil #Pogba https:// twitter.com/RickSpur/statu s/973707471461199872 …;;;#Son #COYS #THFC #FT #Sanchez #Ozil #Pogba;9,73709E+17;https://twitter.com/Morganslaw/status/973709411943403520;
TyronAlvandre;13/03/2018 20:56;0;0;Next Time Boys #ManchesterUnited pic.twitter.com/fx3luIcjnX;;;#ManchesterUnited;9,73709E+17;https://twitter.com/TyronAlvandre/status/973709400400715776;
makeitbiz;13/03/2018 20:56;0;0;Mourinho: UEFA exit heartache not new for Manchester United https://www. makeitglobal.biz/mourinho-uefa- exit-heartache-not-new-for-manchester-united/ … pic.twitter.com/n0CKGgwouP;;;;9,73709E+17;https://twitter.com/makeitbiz/status/973709399914110976;
Pslmanianew;13/03/2018 20:56;0;0;Transfer news: Manchester United , Man City, and Napoli target Aaron Martin open to summer move http:// viralspecies.com/transfer-news- manchester-united-man-city-and-napoli-target-aaron-martin-open-to-summer-move/ … pic.twitter.com/0FH4pUvsTj;;;;9,73709E+17;https://twitter.com/Pslmanianew/status/973709396663554049;
Takksss;13/03/2018 20:56;0;0;@Fellaini please leave Manchester United your service towards the club has been beyond mediocre even @mctominay10 is miles better than you I respect you effort at the end of the day but it's hand In transfer request;;@Fellaini @mctominay10;;9,73709E+17;https://twitter.com/Takksss/status/973709392674742272;
CarefreeTom_182;13/03/2018 20:56;0;0;Give it to Rio until the end of the season?;;;;9,73709E+17;https://twitter.com/CarefreeTom_182/status/973709391617773568;
kirannaz45;13/03/2018 20:56;0;0;Transfer news: Manchester United , Man City, and Napoli target Aaron Martin open to summer move http:// viralspecies.com/transfer-news- manchester-united-man-city-and-napoli-target-aaron-martin-open-to-summer-move/ … pic.twitter.com/mIdUD0h4AN;;;;9,73709E+17;https://twitter.com/kirannaz45/status/973709384193896448;
cultureboy_ZW;13/03/2018 20:56;0;0;sevilla had a better day;;;;9,73709E+17;https://twitter.com/cultureboy_ZW/status/973709374463139840;
lisasmithnwe;13/03/2018 20:56;0;0;Transfer news: Manchester United , Man City, and Napoli target Aaron Martin open to summer move http:// viralspecies.com/transfer-news- manchester-united-man-city-and-napoli-target-aaron-martin-open-to-summer-move/ … pic.twitter.com/arsyLb9SqL;;;;9,73709E+17;https://twitter.com/lisasmithnwe/status/973709373716525063;
Houghton012;13/03/2018 20:56;0;0;Absolute dog shit !!!;;;;9,73709E+17;https://twitter.com/Houghton012/status/973709363117518848;
WilliamFelsen;13/03/2018 20:56;0;0;@ManUtd Mourinho he has to resign, it's a shame for all the fans of the United .;;@ManUtd;;9,73709E+17;https://twitter.com/WilliamFelsen/status/973709358730227712;
alad12346;13/03/2018 20:56;0;15;Next round;;;;9,73709E+17;https://twitter.com/alad12346/status/973709348319965184;
OVOrealLover;13/03/2018 20:56;0;2;Manchester united is just rich Sunderland;;;;9,73709E+17;https://twitter.com/OVOrealLover/status/973709347455987712;
iamsportingmike;13/03/2018 20:56;0;0;@ManUtd were elementary over 2 legs. Expected better. Suddenly the @premierleague has only 2 teams left in the @ChampionsLeague QF. pic.twitter.com/Yk8CxWBIQk;;@ManUtd @premierleague @ChampionsLeague;;9,73709E+17;https://twitter.com/iamsportingmike/status/973709339449090048;
C_Sarcasticula;13/03/2018 20:56;0;1;#ManchesterUnited Lots of fans criticising Alexis Sanchez's decision making but he chose to join Man Utd & play for Mourinho instead of joining Guardiola & Man City so everyone knows his decision making is terrible.;;;#ManchesterUnited;9,73709E+17;https://twitter.com/C_Sarcasticula/status/973709331794464768;
harees_1999;13/03/2018 20:56;0;0;Has klop won any trophies;;;;9,73709E+17;https://twitter.com/harees_1999/status/973709326882885632;
